Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""They are very sturdy not flimsy at all with an adequate pocket and the rings are very functional."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders are very sturdy and not flimsy, with adequate pockets and functional rings."", ""sentiment"":""positive""}",6,0,2.058631420135498,https://amazon.com/dp/B00A45VF2S,"I had only good experiences.

Everything came in tact, they were the right color.

Nothing was bent.

They are very sturdy not flimsy at all with an adequate pocket and the rings are very functional.

The rings are easy to open and close.

Overall very happy and you can’t beat the price.","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'They are very sturdy not flimsy at all with an adequate pocket and the rings are very functional.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders are very sturdy and not flimsy, with adequate pockets and functional rings.', 'sentiment': 'positive'}",material durability,"The user mentioned that the binders are very sturdy and not flimsy, with adequate pockets and functional rings.",,"The binders have functional rings and adequate pockets, and are very sturdy.",492544,NO,"The binders have functional rings and adequate pockets, and are very sturdy.",38,403413,2024-06-06T08:16:02.046573Z,2024-06-06T08:16:02.046625Z,2.26,YES,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,3,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""The spines are flexible but do not rip, and the clear covers and the pockets on both sides havent ripped."", ""rephrased_it(without experience & observation)"":""The user mentioned that the spines are flexible but do not rip, and the clear covers and the pockets on both sides have not ripped. This indicates that the material is durable."", ""sentiment"":""positive""}",5,0,2.307312726974487,https://amazon.com/dp/B00A45VF2S,"""These binders are very cost effective and sturdy.

I give one to each of my students, and they hold up nicely over time.

The spines are flexible but do not rip, and the clear covers and the pockets on both sides havent ripped.

I have ordered about 40 of these binders and will continue to use them.""","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'The spines are flexible but do not rip, and the clear covers and the pockets on both sides havent ripped.', 'rephrased_it(without experience & observation)': 'The user mentioned that the spines are flexible but do not rip, and the clear covers and the pockets on both sides have not ripped. This indicates that the material is durable.', 'sentiment': 'positive'}",material durability,"The user mentioned that the spines are flexible but do not rip, and the clear covers and the pockets on both sides have not ripped. This indicates that the material is durable.",,"The spines are flexible but do not rip, and the clear covers and pockets on both sides have not ripped, indicating that the material is durable.",492543,YES,"The spines are flexible but do not rip, and the clear covers and pockets on both sides have not ripped, indicating that the material is durable.",38,403412,2024-06-06T08:15:57.391459Z,2024-06-06T08:15:57.391509Z,5.112,YES,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""They aren’t the most heavy duty I’ve ever used, but they are functional and only time will tell as how durable they will be!"", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders are not the most heavy duty he has ever used, but they are functional and only time will tell how durable they will be."", ""sentiment"":""neutral""}",4,0,2.329766035079956,https://amazon.com/dp/B00A45VF2S,"I bought these binders to help me organize paperwork for both my home and business, you get quite a few at a reasonable price.

They aren’t the most heavy duty I’ve ever used, but they are functional and only time will tell as how durable they will be!

Right now they are working well and doing their job, hopefully they will continue doing so for a long time!","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'They aren’t the most heavy duty I’ve ever used, but they are functional and only time will tell as how durable they will be!', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders are not the most heavy duty he has ever used, but they are functional and only time will tell how durable they will be.', 'sentiment': 'neutral'}",material durability,"The user mentioned that the binders are not the most heavy duty he has ever used, but they are functional and only time will tell how durable they will be.",,"The binders are functional, but only time will tell how durable they are.",492542,NO,"The binders are functional, but only time will tell how durable they are.",38,403411,2024-06-06T08:15:50.962489Z,2024-06-06T08:15:50.962540Z,2.389,NO,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""These are excellent quality and durable."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders are of excellent quality and durable."", ""sentiment"":""positive""}",3,0,1.479435205459595,https://amazon.com/dp/B00A45VF2S,"I purchased these for a conference at church.  

I purchased 48 of them.  

We needed something simple to hold about 200 sheets of paper.  

These are excellent quality and durable.  

I like the clear view front to insert a coverpage.  

Inside both the front and back cover is a clear interior pocket to hold handouts or other loose papers as well.  

The rings are easily opened and closed.  

Absolutely recommend!","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'These are excellent quality and durable.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders are of excellent quality and durable.', 'sentiment': 'positive'}",material durability,The user mentioned that the binders are of excellent quality and durable.,,The binders are durable and of excellent quality.,492541,NO,The binders are durable and of excellent quality.,38,403410,2024-06-06T08:15:47.259250Z,2024-06-06T08:15:47.259300Z,3.223,YES,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""they likely wouldnt be durable enough."", ""rephrased_it(without experience & observation)"":""The user mentioned that these binders may not be durable enough for high use or production floor."", ""sentiment"":""negative""}",2,0,1.607007265090942,https://amazon.com/dp/B00A45VF2S,"""These binders have been fine for training binders and they dont break the bank.  

If they were high use or something that would take some abuse (going in and out of bags, used on production floor, etc)

they likely wouldnt be durable enough.

Dont try to overstuff the inside covers of they will likely rip.

"", Overall happy with this purchase.","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'they likely wouldnt be durable enough.', 'rephrased_it(without experience & observation)': 'The user mentioned that these binders may not be durable enough for high use or production floor.', 'sentiment': 'negative'}",material durability,The user mentioned that these binders may not be durable enough for high use or production floor.,,These binders may not be durable enough for high use or production floor.,492540,NO,These binders may not be durable enough for high use or production floor.,38,403409,2024-06-06T08:15:42.832953Z,2024-06-06T08:15:42.833003Z,5.737,YES,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""Purchased for office use so we havent had them long enough to really test the long term durability but based on the appearance and feel of these binders I would expect them to be satisfactorily durable for long term use."", ""rephrased_it(without experience & observation)"":""The user mentioned that they have not used the binders for long enough to test their long-term durability. However, based on their appearance and feel, they expect them to be satisfactorily durable for long-term use."", ""sentiment"":""positive""}",1,0,2.949054479598999,https://amazon.com/dp/B00A45VF2S,"""The binders seem to be good quality, sturdy and the rings open and close easily on the ones we have used.

Purchased for office use so we havent had them long enough to really test the long term durability but based on the appearance and feel of these binders I would expect them to be satisfactorily durable for long term use.""","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'Purchased for office use so we havent had them long enough to really test the long term durability but based on the appearance and feel of these binders I would expect them to be satisfactorily durable for long term use.', 'rephrased_it(without experience & observation)': 'The user mentioned that they have not used the binders for long enough to test their long-term durability. However, based on their appearance and feel, they expect them to be satisfactorily durable for long-term use.', 'sentiment': 'positive'}",material durability,"The user mentioned that they have not used the binders for long enough to test their long-term durability. However, based on their appearance and feel, they expect them to be satisfactorily durable for long-term use.",,"I have not used the binders for long enough to test their long-term durability. However, based on their appearance and feel, I expect them to be satisfactorily durable for long-term use.",492539,NO,"I have not used the binders for long enough to test their long-term durability. However, based on their appearance and feel, I expect them to be satisfactorily durable for long-term use.",38,403408,2024-06-06T08:15:35.940948Z,2024-06-06T08:15:35.940999Z,5.272,NO,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'One thing I like about this is that it has a cover sleave that I can put a title/cover page in front to indicate what this binder is.', 'rephrased_it(without experience & observation)': 'The user mentioned that he likes the cover sleeve of the binder, which he can use to put a title/cover page to indicate what the binder is about.', 'sentiment': 'positive'}""",7,0,2.499192953109741,https://amazon.com/dp/B00A45VF2S,"""Buying this package of binders is cheaper than than buy it individually or somewhere else.

Although its quality is not like expensive binders with strong cardboard and the price is a bit high, its still affordable and worth for a package of 12 1-in binders for 26 bucks.

One thing I like about this is that it has a cover sleave that I can put a title/cover page in front to indicate what this binder is.""","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'One thing I like about this is that it has a cover sleave that I can put a title/cover page in front to indicate what this binder is.', 'rephrased_it(without experience & observation)': 'The user mentioned that he likes the cover sleeve of the binder, which he can use to put a title/cover page to indicate what the binder is about.', 'sentiment': 'positive'}",cover design,"The user mentioned that he likes the cover sleeve of the binder, which he can use to put a title/cover page to indicate what the binder is about.",,"I like the cover sleeve of the binder, which I can use to put a title/cover page to indicate what the binder is about.",492538,YES,"I like the cover sleeve of the binder, which I can use to put a title/cover page to indicate what the binder is about.",38,403407,2024-06-06T08:15:29.304147Z,2024-06-06T08:15:29.304196Z,2.329,YES,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'Nice Quality, love the front pocket/side and back clear pocket on the outside to place a custom made design in it.', 'rephrased_it(without experience & observation)': 'The user expressed that he loves the front pocket/side and back clear pocket on the outside to place a custom made design in it.', 'sentiment': 'positive'}""",6,0,2.241283416748047,https://amazon.com/dp/B00A45VF2S,"""Nice Quality, love the front pocket/side and back clear pocket on the outside to place a custom made design in it.

Rings are medium duty (not heavy duty), but work really well !

- You can grab this 3-ring binder and it doesnt smash in your hand, nice and (light duty) sturdy.""","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'Nice Quality, love the front pocket/side and back clear pocket on the outside to place a custom made design in it.', 'rephrased_it(without experience & observation)': 'The user expressed that he loves the front pocket/side and back clear pocket on the outside to place a custom made design in it.', 'sentiment': 'positive'}",cover design,The user expressed that he loves the front pocket/side and back clear pocket on the outside to place a custom made design in it.,,I love the front pocket/side and back clear pocket on the outside to place a custom made design in it.,492537,NO,I love the front pocket/side and back clear pocket on the outside to place a custom made design in it.,38,403406,2024-06-06T08:15:23.294330Z,2024-06-06T08:15:23.294391Z,5.758,YES,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""I love how the cover has the ability for the students to insert a picture of their own so they can tell them apart and make them their own."", ""rephrased_it(without experience & observation)"":""The user mentioned that he loves how the cover of the binder has a feature to insert a picture of their own so that students can tell them apart and make them their own."", ""sentiment"":""positive""}",4,0,2.422704219818115,https://amazon.com/dp/B00A45VF2S,"Moneytalk Financial Foundations, a 501c3 charitable non-profit organization, provided 1,059 backpacks and school supplies for all of the students at two local Title 1 elementary schools.  

These items were purchased to fulfill these school supply needs.

, The 3-ring binders were as expected and a great price.  

I love how the cover has the ability for the students to insert a picture of their own so they can tell them apart and make them their own.","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'I love how the cover has the ability for the students to insert a picture of their own so they can tell them apart and make them their own.', 'rephrased_it(without experience & observation)': 'The user mentioned that he loves how the cover of the binder has a feature to insert a picture of their own so that students can tell them apart and make them their own.', 'sentiment': 'positive'}",cover design,The user mentioned that he loves how the cover of the binder has a feature to insert a picture of their own so that students can tell them apart and make them their own.,,I love how the cover of the binder has a feature to insert a picture of my own so that students can tell them apart and make them their own.,492536,YES,I love how the cover of the binder has a feature to insert a picture of my own so that students can tell them apart and make them their own.,38,403405,2024-06-06T08:15:11.926242Z,2024-06-06T08:15:11.926292Z,2.85,YES,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,3,1,"""{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'So, I got a box of 12 and the metal assembly is mounted askew — and not by a little! — on every single one, which causes the paper to angle downward with respect to the covers, and in a few cases, stick out of the binder partially when the binder is held upright:  the way it would be if the binder was sitting vertically on a shelf!', 'rephrased_it(without experience & observation)': 'The user has complained that the metal assembly is mounted askew on every single binder, which causes the paper to angle downward with respect to the covers, and in a few cases, stick out of the binder partially when the binder is held upright.', 'sentiment': 'negative'}""",3,0,3.978828191757202,https://amazon.com/dp/B00A45VF2S,"""So, I got a box of 12 and the metal assembly is mounted askew — and not by a little! — on every single one, which causes the paper to angle downward with respect to the covers, and in a few cases, stick out of the binder partially when the binder is held upright:  the way it would be if the binder was sitting vertically on a shelf!  I cant believe the factory allowed this to happen, much less be sold like that.  I expected more from a Made in the USA product, frankly.  SHODDY!"", ""Note:  A couple good points, however, compared to the other discount brand on Amazon: Samsill.  The clip strength is much stronger than Samsills ( which are extremely weak ), and the covers slightly more rigid.""","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'So, I got a box of 12 and the metal assembly is mounted askew — and not by a little! — on every single one, which causes the paper to angle downward with respect to the covers, and in a few cases, stick out of the binder partially when the binder is held upright:  the way it would be if the binder was sitting vertically on a shelf!', 'rephrased_it(without experience & observation)': 'The user has complained that the metal assembly is mounted askew on every single binder, which causes the paper to angle downward with respect to the covers, and in a few cases, stick out of the binder partially when the binder is held upright.', 'sentiment': 'negative'}",cover design,"The user has complained that the metal assembly is mounted askew on every single binder, which causes the paper to angle downward with respect to the covers, and in a few cases, stick out of the binder partially when the binder is held upright.",,"I have complained that the metal assembly on every single binder is mounted askew, causing the paper to angle downward with respect to the covers and in a few cases, stick out of the binder partially when held upright.",492535,YES,"I have complained that the metal assembly on every single binder is mounted askew, causing the paper to angle downward with respect to the covers and in a few cases, stick out of the binder partially when held upright.",38,403404,2024-06-06T08:15:06.097049Z,2024-06-06T08:15:06.097103Z,40.721,YES,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""Out of all the binders, only two had shown some separation of the vinyl from the board inside the cover, and it wasn't even bad enough to keep me from being able to use the binder."", ""rephrased_it(without experience & observation)"":""The user mentioned that only two binders showed some separation of the vinyl from the board inside the cover, and it wasn't even bad enough to keep him from being able to use the binder."", ""sentiment"":""positive""}",2,0,2.730928659439087,https://amazon.com/dp/B00A45VF2S,"Out of all the binders, only two had shown some separation of the vinyl from the board inside the cover, and it wasn't even bad enough to keep me from being able to use the binder.

Very pleased with the product and will purchase again in the future.","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': ""Out of all the binders, only two had shown some separation of the vinyl from the board inside the cover, and it wasn't even bad enough to keep me from being able to use the binder."", 'rephrased_it(without experience & observation)': ""The user mentioned that only two binders showed some separation of the vinyl from the board inside the cover, and it wasn't even bad enough to keep him from being able to use the binder."", 'sentiment': 'positive'}",cover design,"The user mentioned that only two binders showed some separation of the vinyl from the board inside the cover, and it wasn't even bad enough to keep him from being able to use the binder.",,"Only two binders showed some separation of the vinyl from the board inside the cover, but it wasn't bad enough to prevent me from using them.",492534,YES,"Only two binders showed some separation of the vinyl from the board inside the cover, but it wasn't bad enough to prevent me from using them.",38,403399,2024-06-06T08:14:24.057386Z,2024-06-06T08:14:24.057435Z,2.789,NO,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,44,2,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"": ""Ug Ug !!! 2 failed. and very sad frustrated Special ed 2nd grade kids had lame non working end of the year binders that kept dropping  pages. It was an introduction to their 'New Level Binders'  Big stuff in my world. you bummed me out binder company. :(."", ""rephrased_it(without experience & observation)"":""The user expressed frustration with the closure mechanism of the round-ring-binders, stating that two of them failed and the special ed 2nd grade kids had non-working binders that kept dropping pages. The user also mentioned that this was an introduction to their 'New Level Binders'."", ""sentiment"":""negative""}",7,0,3.791707038879395,https://amazon.com/dp/B00A45VF2S,"Grandma always said ""Don't wait until the last minute. Plan for mistakes. "" She is and was and will always be right. I needed every one of these for an end of the year class project.  I needed them all to work. Its a binder. I ONLY Needed It to Open and Close! Ug Ug !!! 2 failed. and very sad frustrated Special ed 2nd grade kids had lame non working end of the year binders that kept dropping  pages. It was an introduction to their ""New Level Binders""  Big stuff in my world. you bummed me out binder company. :(, AND I cant return them because they HAD TO GO HOME WITH THE KIDS.  So I did some fancy taping and consoling.","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': ""Ug Ug !!! 2 failed. and very sad frustrated Special ed 2nd grade kids had lame non working end of the year binders that kept dropping  pages. It was an introduction to their 'New Level Binders'  Big stuff in my world. you bummed me out binder company. :(."", 'rephrased_it(without experience & observation)': ""The user expressed frustration with the closure mechanism of the round-ring-binders, stating that two of them failed and the special ed 2nd grade kids had non-working binders that kept dropping pages. The user also mentioned that this was an introduction to their 'New Level Binders'."", 'sentiment': 'negative'}",closure mechanism,"The user expressed frustration with the closure mechanism of the round-ring-binders, stating that two of them failed and the special ed 2nd grade kids had non-working binders that kept dropping pages. The user also mentioned that this was an introduction to their 'New Level Binders'.",,I am frustrated with the closure mechanism of the round-ring-binders. Two of them failed and the special ed 2nd grade kids had non-working binders that kept dropping pages. This was an introduction to our 'New Level Binders'.,492533,YES,I am frustrated with the closure mechanism of the round-ring-binders. Two of them failed and the special ed 2nd grade kids had non-working binders that kept dropping pages. This was an introduction to our 'New Level Binders'.,38,403398,2024-06-06T08:14:19.942397Z,2024-06-06T08:14:19.942447Z,7.672,YES,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""We like the pocket windows on the front and the spine, we like that the mechanism works very easily and the binders have a nice clean appearance about them."", ""rephrased_it(without experience & observation)"":""The user mentioned that they like the pocket windows on the front and the spine, and also mentioned that the mechanism works very easily."", ""sentiment"":""positive""}",6,0,2.280951976776123,https://amazon.com/dp/B00A45VF2S,"""Purchase these for a relative who needed a large quantity of these large three-ring binders to help manage a stamp collection.

We like the pocket windows on the front and the spine, we like that the mechanism works very easily and the binders have a nice clean appearance about them.

They seem sturdy enough and theyre filling up fast we might be purchasing another round of these very soon

so yes we like them!""","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'We like the pocket windows on the front and the spine, we like that the mechanism works very easily and the binders have a nice clean appearance about them.', 'rephrased_it(without experience & observation)': 'The user mentioned that they like the pocket windows on the front and the spine, and also mentioned that the mechanism works very easily.', 'sentiment': 'positive'}",closure mechanism,"The user mentioned that they like the pocket windows on the front and the spine, and also mentioned that the mechanism works very easily.",,"I like the pocket windows on the front and spine, and the mechanism works easily.",492532,NO,"I like the pocket windows on the front and spine, and the mechanism works easily.",38,403397,2024-06-06T08:14:11.029576Z,2024-06-06T08:14:11.029626Z,3.163,OTHER,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,3,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""The rings inside the binder would not close shut."", ""rephrased_it(without experience & observation)"":""The user mentioned that the rings inside the binder would not close shut, making the binders unusable."", ""sentiment"":""negative""}",5,0,1.696344137191772,https://amazon.com/dp/B00A45VF2S,"We received the box of 12 binders.

While working on our project at work, we realized that 2 of the 12 binders had been damaged.

The rings inside the binder would not close shut.

They are unusable and we could not return these because the last date to make a return was yesterday.

Unfortunately the project took us longer than anticipated and we did not notice the damaged binders until today.

All of the other 10 binders were in good condition.","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'The rings inside the binder would not close shut.', 'rephrased_it(without experience & observation)': 'The user mentioned that the rings inside the binder would not close shut, making the binders unusable.', 'sentiment': 'negative'}",closure mechanism,"The user mentioned that the rings inside the binder would not close shut, making the binders unusable.",,"The rings inside the binder would not close shut, making them unusable.",492531,NO,"The rings inside the binder would not close shut, making them unusable.",38,403396,2024-06-06T08:14:06.629714Z,2024-06-06T08:14:06.629764Z,2.489,YES,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""The binders seem to be good quality, sturdy and the rings open and close easily on the ones we have used."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders are of good quality, sturdy and the rings open and close easily."", ""sentiment"":""positive""}",4,0,2.008909702301025,https://amazon.com/dp/B00A45VF2S,"""The binders seem to be good quality, sturdy and the rings open and close easily on the ones we have used.

Purchased for office use so we havent had them long enough to really test the long term durability but based on the appearance and feel of these binders I would expect them to be satisfactorily durable for long term use.""","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'The binders seem to be good quality, sturdy and the rings open and close easily on the ones we have used.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders are of good quality, sturdy and the rings open and close easily.', 'sentiment': 'positive'}",closure mechanism,"The user mentioned that the binders are of good quality, sturdy and the rings open and close easily.",,"The binders I use are of good quality, sturdy, and the rings open and close easily.",492530,NO,"The binders I use are of good quality, sturdy, and the rings open and close easily.",38,403395,2024-06-06T08:14:02.938033Z,2024-06-06T08:14:02.938089Z,3.277,YES,different
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""I am extremely disappointed with this product not a SINGLE one of the binders included in the shipment had rings that close properly."", ""rephrased_it(without experience & observation)"":""The user expressed extreme disappointment with the product as none of the binders included in the shipment had rings that close properly."", ""sentiment"":""negative""}",3,0,2.086626291275024,https://amazon.com/dp/B00A45VF2S,"I am extremely disappointed with this product not a SINGLE one of the binders included in the shipment had rings that close properly.

The top ring in every binder does not close at all, meaning that none of the binders can be used.

Upsetting because these were purchase out of pocket to be given to students.","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'I am extremely disappointed with this product not a SINGLE one of the binders included in the shipment had rings that close properly.', 'rephrased_it(without experience & observation)': 'The user expressed extreme disappointment with the product as none of the binders included in the shipment had rings that close properly.', 'sentiment': 'negative'}",closure mechanism,The user expressed extreme disappointment with the product as none of the binders included in the shipment had rings that close properly.,,I am extremely disappointed with the product as none of the binders included in the shipment have rings that close properly.,492529,YES,I am extremely disappointed with the product as none of the binders included in the shipment have rings that close properly.,38,403394,2024-06-06T08:13:57.138588Z,2024-06-06T08:13:57.138639Z,11.816,YES,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""the only issue I see is the way the paper sits in the rings, when you close the cover the paper does not readjust for the closed cover."", ""rephrased_it(without experience & observation)"":""The user mentioned that the paper does not readjust for the closed cover when the cover is closed."", ""sentiment"":""negative""}",2,0,2.120625734329224,https://amazon.com/dp/B00A45VF2S,"""What can I say, they are binders and they are white...

its what I ordered.  

Decent Quality for basic binders, the only issue I see is the way the paper sits in the rings, when you close the cover the paper does not readjust for the closed cover.  

You need to hold the binder so the spine is up and give them a quick shake which solves the issue.

"", These are not the least expensive, but so far so good.  

They work well for what I need.","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'the only issue I see is the way the paper sits in the rings, when you close the cover the paper does not readjust for the closed cover.', 'rephrased_it(without experience & observation)': 'The user mentioned that the paper does not readjust for the closed cover when the cover is closed.', 'sentiment': 'negative'}",closure mechanism,The user mentioned that the paper does not readjust for the closed cover when the cover is closed.,,"When I close the cover, the paper does not readjust.",492528,NO,"When I close the cover, the paper does not readjust.",38,403393,2024-06-06T08:13:44.080738Z,2024-06-06T08:13:44.080793Z,2.262,NO,same
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""If you plan on filling these more than 1/4-capacity, good luck closing them. The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close."", ""rephrased_it(without experience & observation)"":""The user mentioned that it is difficult to close the binder when it is more than 1/4 capacity. The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close."", ""sentiment"":""negative""}",1,0,2.936103105545044,https://amazon.com/dp/B00A45VF2S,"I work in a very busy research clinic.

All of our patients get a binder.

If you plan on filling these more than 1/4-capacity, good luck closing them.

The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close.

When you sit them up on a shelf, they fall over.

You are better off spending the money on D-rings with a single-tab open system.

These are so frustrating to deal with.","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'If you plan on filling these more than 1/4-capacity, good luck closing them. The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close.', 'rephrased_it(without experience & observation)': 'The user mentioned that it is difficult to close the binder when it is more than 1/4 capacity. The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close.', 'sentiment': 'negative'}",closure mechanism,"The user mentioned that it is difficult to close the binder when it is more than 1/4 capacity. The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close.",,"It is difficult to close the binder when it is more than 1/4 capacity. The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close.",492527,NO,"It is difficult to close the binder when it is more than 1/4 capacity. The papers do not slide over the rings easily and they all bunch up in the back, making it difficult to close.",38,403392,2024-06-06T08:13:40.531998Z,2024-06-06T08:13:40.532047Z,3.81,YES,different
534b78ce-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'spine width of round-ring-binders', 'actual_sentence_extracted': 'I would like this binder better if the rings were on the spine.', 'rephrased_it(without experience & observation)': 'The user mentioned that he would have preferred the rings to be on the spine of the binder.', 'sentiment': 'neutral'}""",6,0,1.85226583480835,https://amazon.com/dp/B0006HV8V2,"""  They have these cheaper at Walmart.

I needed it for a speech class.

The teacher said they were only available on Amazon but I shouldve checked Walmart first.

I would like this binder better if the rings were on the spine.

Because when you hold it for a speech the spine just flops around and its very awkward.

I have to fold the spine over to hold it correctly for my speeches.""","{'feature': 'spine width of round-ring-binders', 'actual_sentence_extracted': 'I would like this binder better if the rings were on the spine.', 'rephrased_it(without experience & observation)': 'The user mentioned that he would have preferred the rings to be on the spine of the binder.', 'sentiment': 'neutral'}",spine width,The user mentioned that he would have preferred the rings to be on the spine of the binder.,,I would have preferred the rings to be on the spine of the binder.,492526,NO,I would have preferred the rings to be on the spine of the binder.,38,403391,2024-06-06T08:13:35.533591Z,2024-06-06T08:13:35.533642Z,2.459,NO,same
534b78ce-8cba-11ed-a7ba-930ee103a0a2,17,5,"{""feature"":""spine width of round-ring-binders"", ""actual_sentence_extracted"":""- a thoughtfully designed label holder on the outside of the spine: thumb cutouts make it easy to insert/remove the label"", ""rephrased_it(without experience & observation)"":""The user mentioned that the label holder on the outside of the spine is thoughtfully designed and has thumb cutouts to make it easy to insert/remove the label."", ""sentiment"":""positive""}",2,0,2.299688339233398,https://amazon.com/dp/B0006HV8V2,""", ORIGINAL REVIEW from January 16, 2012:, - outer dimensions: 9 1/8"" high by 8 1/4"" deep by 3 1/16"" thick, oriented as on a bookshelf, - chrome 2"" rings, mounted on the back cover (hurray!), - front cover pocket could hold a sheet 7 7/8"" by 9"", - back cover pocket could hold a sheet about 6 5/8"" by 9"", - possibly useful: a 2 5/8"" wide pocket on the inside of the spine, - a thoughtfully designed label holder on the outside of the spine: thumb cutouts make it easy to insert/remove the label, and the back of a business card can be used, - black, textured vinyl (I assume) seems good quality, ""Im very pleased with this binder.","{'feature': 'spine width of round-ring-binders', 'actual_sentence_extracted': '- a thoughtfully designed label holder on the outside of the spine: thumb cutouts make it easy to insert/remove the label', 'rephrased_it(without experience & observation)': 'The user mentioned that the label holder on the outside of the spine is thoughtfully designed and has thumb cutouts to make it easy to insert/remove the label.', 'sentiment': 'positive'}",spine width,The user mentioned that the label holder on the outside of the spine is thoughtfully designed and has thumb cutouts to make it easy to insert/remove the label.,,The label holder on the outside of the spine is thoughtfully designed with thumb cutouts to make it easy to insert/remove the label.,492525,YES,The label holder on the outside of the spine is thoughtfully designed with thumb cutouts to make it easy to insert/remove the label.,38,403390,2024-06-06T08:13:31.588317Z,2024-06-06T08:13:31.588369Z,6.717,OTHER,different
