Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""I have carried around the binder with these in it for over a year and they still are in excellent condition."", ""rephrased_it(without experience & observation)"":""The user mentioned that he has carried the binder with these folders for over a year and they still are in excellent condition."", ""sentiment"":""positive""}",7,0,1.991000175476074,https://amazon.com/dp/B0838CLPF2,"I highly recommend these folders.  

They are surprisingly strong.  

I am able to stuff a lot of papers in them without issue.  

I have carried around the binder with these in it for over a year and they still are in excellent condition.  

I have a few things from this company and they are all high quality.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'I have carried around the binder with these in it for over a year and they still are in excellent condition.', 'rephrased_it(without experience & observation)': 'The user mentioned that he has carried the binder with these folders for over a year and they still are in excellent condition.', 'sentiment': 'positive'}",durability,The user mentioned that he has carried the binder with these folders for over a year and they still are in excellent condition.,,I have carried this binder with these folders for over a year and they still are in excellent condition.,490575,YES,I have carried this binder with these folders for over a year and they still are in excellent condition.,30,400652,2024-06-05T09:39:55.688550Z,2024-06-05T09:39:55.688600Z,4.452,YES,same
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""These folders are bright and colorful and sturdy to tolerate regular use."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folders are bright, colorful and sturdy to tolerate regular use."", ""sentiment"":""positive""}",6,0,1.646121978759766,https://amazon.com/dp/B0838CLPF2,"These folders are bright and colorful and sturdy to tolerate regular use.

The pockets fit a good amount of papers.

The plastic folders are great also for use in situations when water or moisture could damage paper folders.  

Only problem with these folders is that the plastic is slippery and if folder is turned upside down, contents easily falls out.

There are holes punched into the folders, for placement in 3 ring binders.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'These folders are bright and colorful and sturdy to tolerate regular use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are bright, colorful and sturdy to tolerate regular use.', 'sentiment': 'positive'}",durability,"The user mentioned that the folders are bright, colorful and sturdy to tolerate regular use.",,"The folders are bright, colorful, and sturdy enough for regular use.",490574,YES,"The folders are bright, colorful, and sturdy enough for regular use.",30,400651,2024-06-05T09:39:49.735876Z,2024-06-05T09:39:49.735927Z,4.64,YES,same
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""The folders are very durable plastic material, not thin at all, and they will definitely last a lot longer than those paper like folders"", ""rephrased_it(without experience & observation)"":""The user mentioned that the folders are made of durable plastic material and will last longer than paper-like folders."", ""sentiment"":""positive""}",5,0,2.031569480895996,https://amazon.com/dp/B0838CLPF2,"These three hole pocket folders are very nice and perfect for organization.

You can use them in a binder or just by themselves.

I love the colors, they are very bold and vibrant, which makes it great to use them for different things and to keep them organized.

The folders are very durable plastic material, not thin at all, and they will definitely last a lot longer than those paper like folders.

I use them for my kids and also for my own personal use, and they have been great.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'The folders are very durable plastic material, not thin at all, and they will definitely last a lot longer than those paper like folders', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are made of durable plastic material and will last longer than paper-like folders.', 'sentiment': 'positive'}",durability,The user mentioned that the folders are made of durable plastic material and will last longer than paper-like folders.,,Our folders are made of durable plastic material and will last longer than paper-like folders.,490573,YES,Our folders are made of durable plastic material and will last longer than paper-like folders.,30,400650,2024-06-05T09:39:42.767349Z,2024-06-05T09:39:42.767399Z,8.921,YES,same
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"": ""These folders are made of durable, quality plastic material. They will not be prone to rip or easily fall apart, like the paper folders, and should last through the school year"", ""rephrased_it(without experience & observation)"":""The reviewer mentions that the folders are made of durable, quality plastic material and will not be prone to rip or easily fall apart, making them a good choice for long-term use."", ""sentiment"":""positive""}",4,0,2.680628776550293,https://amazon.com/dp/B0838CLPF2,"I use a lot of these 3 hole pocket folders to stay organized. They can be used either as standalone folders or in a binder. The assorted color scheme makes them useful to separate subjects in a notebook. This is the best way to organize important papers, projects and reports., These folders are made of durable, quality plastic material.  They will not be prone to rip or easily fall apart, like the paper folders, and should last through the school year. The three holes line up in a standard 3-ring binder, and are easy to load.  All in all, a great buy. These would be particularly useful for teachers and students.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'These folders are made of durable, quality plastic material. They will not be prone to rip or easily fall apart, like the paper folders, and should last through the school year', 'rephrased_it(without experience & observation)': 'The reviewer mentions that the folders are made of durable, quality plastic material and will not be prone to rip or easily fall apart, making them a good choice for long-term use.', 'sentiment': 'positive'}",durability,"The reviewer mentions that the folders are made of durable, quality plastic material and will not be prone to rip or easily fall apart, making them a good choice for long-term use.",,"The folders are a good choice for long-term use as they are made of durable, quality plastic material and will not easily fall apart or rip.",490572,YES,"The folders are a good choice for long-term use as they are made of durable, quality plastic material and will not easily fall apart or rip.",30,400649,2024-06-05T09:39:31.214997Z,2024-06-05T09:39:31.215048Z,4.986,YES,same
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""This is also where their quality and durability shines."", ""rephrased_it(without experience & observation)"":""The user mentioned that the quality and durability of the folders is exceptional."", ""sentiment"":""positive""}",2,0,1.544951200485229,https://amazon.com/dp/B0838CLPF2,"These organizational folders are of exceptional quality and serve multiple purposes.  

They are 3 hole punched to be used within such a binder or folder.  

This is also where their quality and durability shines.  

Many 3 hole punch folders are made of lesser quality since they will be used within another binder.  

These are instead strong folders that can be used on their own if you choose.  

I love the colors and the price is amazing.  

Great user friendly folders.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'This is also where their quality and durability shines.', 'rephrased_it(without experience & observation)': 'The user mentioned that the quality and durability of the folders is exceptional.', 'sentiment': 'positive'}",durability,The user mentioned that the quality and durability of the folders is exceptional.,,The quality and durability of our folders are exceptional.,490571,NO,The quality and durability of our folders are exceptional.,30,400648,2024-06-05T09:39:22.757016Z,2024-06-05T09:39:22.757067Z,4.356,YES,different
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'It is amazing how well these folders stand up to a year of use. They were actually in good enough condition at the end of the school year that I was able to reuse them the next school year.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are durable and stood up to a year of use. They were in good condition at the end of the school year that he was able to reuse them the next school year.', 'sentiment': 'positive'}""",1,0,2.846694469451904,https://amazon.com/dp/B0838CLPF2,"My kids use poly folders for school and I legit love them.

It is amazing how well these folders stand up to a year of use.

They were actually in good enough condition at the end of the school year that I was able to reuse them the next school year.

The durability difference between these and paper folders does not even have a comparison.

, The price point for this particular set is a bit high, but generally Poly Folders are worth the extra cost moneywise.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'It is amazing how well these folders stand up to a year of use. They were actually in good enough condition at the end of the school year that I was able to reuse them the next school year.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders are durable and stood up to a year of use. They were in good condition at the end of the school year that he was able to reuse them the next school year.', 'sentiment': 'positive'}",durability,The user mentioned that the folders are durable and stood up to a year of use. They were in good condition at the end of the school year that he was able to reuse them the next school year.,,"The folders I used were durable and in good condition even after a year of use, allowing me to reuse them the next school year.",490570,YES,"The folders I used were durable and in good condition even after a year of use, allowing me to reuse them the next school year.",30,400647,2024-06-05T09:39:16.765357Z,2024-06-05T09:39:16.765407Z,8.42,YES,same
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":None, ""rephrased_it(without experience & observation)"":""The user has not mentioned anything about the closure mechanism of the project folders."", ""sentiment"":""neutral""}",6,0,1.372947931289673,https://amazon.com/dp/B0838CLPF2,"""I needed plastic folders as part of my childs school supplies.

This 6 pack has 6 different colored folders and 6 labels.  

Each folder already has the 3 holes punched.

Inside are two beveled pockets, one has slits for a business card or other label.

"", These seem very thick and able to withstand the wrath of a 5 year old for a whole school year.

, Overall very satisfied with the folders and color options.","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': None, 'rephrased_it(without experience & observation)': 'The user has not mentioned anything about the closure mechanism of the project folders.', 'sentiment': 'neutral'}",closure mechanism,The user has not mentioned anything about the closure mechanism of the project folders.,,I haven't mentioned anything about the closure mechanism of the project folders.,490569,NO,I haven't mentioned anything about the closure mechanism of the project folders.,30,400646,2024-06-05T09:39:06.700249Z,2024-06-05T09:39:06.700301Z,20.915,OTHER,different
30f43fb2-bc47-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""capacity of project-folders"", ""actual_sentence_extracted"":""I am able to stuff a lot of papers in them without issue."", ""rephrased_it(without experience & observation)"":""The user mentioned that he is able to put a lot of papers in them without any issue."", ""sentiment"":""positive""}",8,0,1.683587551116943,https://amazon.com/dp/B0838CLPF2,"I highly recommend these folders.  

They are surprisingly strong.  

I am able to stuff a lot of papers in them without issue.  

I have carried around the binder with these in it for over a year and they still are in excellent condition.  

I have a few things from this company and they are all high quality.","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'I am able to stuff a lot of papers in them without issue.', 'rephrased_it(without experience & observation)': 'The user mentioned that he is able to put a lot of papers in them without any issue.', 'sentiment': 'positive'}",capacity,The user mentioned that he is able to put a lot of papers in them without any issue.,,I am able to put a lot of papers in them without any issue.,490568,YES,I am able to put a lot of papers in them without any issue.,30,400645,2024-06-05T09:38:44.297613Z,2024-06-05T09:38:44.297663Z,4.819,YES,same
534b797c-8cba-11ed-a7ba-930ee103a0a2,4,5,"{""feature"":""portability of project-folders"", ""actual_sentence_extracted"":""The colors make it easy at a glance to arrange by subject or project."", ""rephrased_it(without experience & observation)"":""The user mentioned that the colors of the folders make it easy to arrange by subject or project."", ""sentiment"":""positive""}",2,0,1.722346067428589,https://amazon.com/dp/B0734V7GRB,"Set of 25 two-pocket folders with fasteners--five each of yellow, red, orange, green and blue.

Constructed from paper reminiscent of the weight of poster board, oak tag board or cover stock.

They feature a three-hole center strip with metal fasteners to secure papers along with two large horizontal pockets on both sides of the interior along with a die-cut portion to hold a business card or title card.

,

The colors make it easy at a glance to arrange by subject or project.","{'feature': 'portability of project-folders', 'actual_sentence_extracted': 'The colors make it easy at a glance to arrange by subject or project.', 'rephrased_it(without experience & observation)': 'The user mentioned that the colors of the folders make it easy to arrange by subject or project.', 'sentiment': 'positive'}",portability,The user mentioned that the colors of the folders make it easy to arrange by subject or project.,,Arranging folders by subject or project is easy with the different colors available.,490567,Other,Arranging folders by subject or project is easy with the different colors available.,30,400644,2024-06-05T09:38:37.815813Z,2024-06-05T09:38:37.815879Z,6.935,NO,different
534b797c-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'The folder itself is not really heavy grade so I doubt it will last long if filled to its claimed capacity of 135 sheets', 'rephrased_it(without experience & observation)': 'The reviewer doubts the durability of the folder, stating that it is not heavy grade and will not last long if filled to its claimed capacity of 135 sheets.', 'sentiment': 'negative'}""",2,0,2.459570169448853,https://amazon.com/dp/B0734V7GRB,  These Amazon Basics folders are a decent solution for school or general file organization.  They feature 2 pockets on the interior along with a center flap with  metal fasteners that can be used to hold a claimed 135 sheets of 3 hole punch paper.  Overall it works well but the quality is a bit below some of the competition.  The folder itself is not really heavy grade so I doubt it will last long if filled to its claimed capacity of 135 sheets.  The inner pockets are decent but the small lip seems like it won’t hold more than a few sheets before it gives.  This would still be acceptable if the price was much cheaper than the competition but at the current price this works out to be just over 50 cents a folder which is only slightly cheaper than the more heavy duty name brand folders (when they are on sale).  Overall these are are a good solution for home use but if you need something durable then you can spend a bit more and get something that will last much longer.,"{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'The folder itself is not really heavy grade so I doubt it will last long if filled to its claimed capacity of 135 sheets', 'rephrased_it(without experience & observation)': 'The reviewer doubts the durability of the folder, stating that it is not heavy grade and will not last long if filled to its claimed capacity of 135 sheets.', 'sentiment': 'negative'}",durability,"The reviewer doubts the durability of the folder, stating that it is not heavy grade and will not last long if filled to its claimed capacity of 135 sheets.",,I doubt the durability of the folder as it is not heavy grade and will not last long if filled to its claimed capacity of 135 sheets.,490566,YES,I doubt the durability of the folder as it is not heavy grade and will not last long if filled to its claimed capacity of 135 sheets.,30,400643,2024-06-05T09:38:29.099618Z,2024-06-05T09:38:29.099669Z,6.561,YES,same
534b797c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":""The folders have inside pockets on both sides that perfectly fit 8.5x11 sheets."", ""rephrased_it(without experience & observation)"":""The user mentioned that the folders have inside pockets on both sides that perfectly fit 8.5x11 sheets."", ""sentiment"":""positive""}",3,0,1.896883487701416,https://amazon.com/dp/B0734V7GRB,"Amazon Basics brand does me well yet again!

I love this brand and I’ve been snapping up their office supplies as of yet.

These folders are great, as well.

They come in vibrant colors.

Note that most bright colors fade over time, but I cannot yet attest to this with this particular brand.

The folders have inside pockets on both sides that perfectly fit 8.5x11 sheets.

I love that they come in a 25 pack, as well.","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'The folders have inside pockets on both sides that perfectly fit 8.5x11 sheets.', 'rephrased_it(without experience & observation)': 'The user mentioned that the folders have inside pockets on both sides that perfectly fit 8.5x11 sheets.', 'sentiment': 'positive'}",closure mechanism,The user mentioned that the folders have inside pockets on both sides that perfectly fit 8.5x11 sheets.,,The folders have inside pockets on both sides that perfectly fit 8.5x11 sheets.,490565,NO,The folders have inside pockets on both sides that perfectly fit 8.5x11 sheets.,30,400642,2024-06-05T09:38:20.815255Z,2024-06-05T09:38:20.815306Z,7.172,OTHER,different
534b797c-8cba-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":""Unfortunately, the prongs in the folders dont line up with the holes on the reinforcement tabs, so its impossible to place the paper inside without it bunching and affecting the ability of the folder to close properly."", ""rephrased_it(without experience & observation)"":""The user mentioned that the prongs in the folders dont line up with the holes on the reinforcement tabs, which makes it impossible to place the paper inside without it bunching and affecting the ability of the folder to close properly."", ""sentiment"":""negative""}",2,0,2.844758749008179,https://amazon.com/dp/B0734V7GRB,"""  I ordered these for my class to use as journals.

Unfortunately, the prongs in the folders dont line up with the holes on the reinforcement tabs, so its impossible to place the paper inside without it bunching and affecting the ability of the folder to close properly.

Spend the extra cash and go with Five Star folders!""","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'Unfortunately, the prongs in the folders dont line up with the holes on the reinforcement tabs, so its impossible to place the paper inside without it bunching and affecting the ability of the folder to close properly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the prongs in the folders dont line up with the holes on the reinforcement tabs, which makes it impossible to place the paper inside without it bunching and affecting the ability of the folder to close properly.', 'sentiment': 'negative'}",closure mechanism,"The user mentioned that the prongs in the folders dont line up with the holes on the reinforcement tabs, which makes it impossible to place the paper inside without it bunching and affecting the ability of the folder to close properly.",,"I can't place the paper inside the folder properly because the prongs don't line up with the holes on the reinforcement tabs, which affects the folder's ability to close properly.",490564,YES,"I can't place the paper inside the folder properly because the prongs don't line up with the holes on the reinforcement tabs, which affects the folder's ability to close properly.",30,400641,2024-06-05T09:38:10.522115Z,2024-06-05T09:38:10.522170Z,6.489,YES,same
534b797c-8cba-11ed-a7ba-930ee103a0a2,7,5,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":""The clips seem sturdy and are able to be opened and closed without breaking."", ""rephrased_it(without experience & observation)"":""The user mentioned that the clips are sturdy and can be opened and closed without breaking."", ""sentiment"":""positive""}",1,0,1.675371408462524,https://amazon.com/dp/B0734V7GRB,"So far I have been very happy with these folders.

They seem to be built very well.

The clips seem sturdy and are able to be opened and closed without breaking.

It also has the slits in it to insert a business card.

My only complaint is that they don’t come in just one color.

You have to buy the multi colored box or not at all.","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'The clips seem sturdy and are able to be opened and closed without breaking.', 'rephrased_it(without experience & observation)': 'The user mentioned that the clips are sturdy and can be opened and closed without breaking.', 'sentiment': 'positive'}",closure mechanism,The user mentioned that the clips are sturdy and can be opened and closed without breaking.,,The clips are sturdy and can be opened and closed without breaking.,490563,YES,The clips are sturdy and can be opened and closed without breaking.,30,400546,2024-06-05T09:15:16.602240Z,2024-06-05T09:15:16.602290Z,3.921,YES,same
0294e3ac-8cbb-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""portability of project-folders"", ""actual_sentence_extracted"":""Also helpful to keep the documents clean, neat and dry in transit."", ""rephrased_it(without experience & observation)"":""The user mentioned that the document folders are helpful to keep the documents clean, neat and dry while in transit."", ""sentiment"":""positive""}",4,0,1.775713205337524,https://amazon.com/dp/B0899BQXPQ,"""I have a lot of personal documents that need action on my part to complete tasks.  

These clear document folders help me organize my various projects or tasks and see immediately what is in side.  

I dont have to worry about loose pieces of paper or have to sort through things as I can keep like documents together easily.  

Also helpful to keep the documents clean, neat and dry in transit.""","{'feature': 'portability of project-folders', 'actual_sentence_extracted': 'Also helpful to keep the documents clean, neat and dry in transit.', 'rephrased_it(without experience & observation)': 'The user mentioned that the document folders are helpful to keep the documents clean, neat and dry while in transit.', 'sentiment': 'positive'}",portability,"The user mentioned that the document folders are helpful to keep the documents clean, neat and dry while in transit.",,"The document folders help me keep my documents clean, neat, and dry while in transit.",490562,YES,"The document folders help me keep my documents clean, neat, and dry while in transit.",30,400543,2024-06-05T09:15:11.310573Z,2024-06-05T09:15:11.310622Z,5.802,YES,same
0294e3ac-8cbb-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""organization of project-folders"", ""actual_sentence_extracted"":""These clear document folders help me organize my various projects or tasks and see immediately what is in side."", ""rephrased_it(without experience & observation)"":""The user mentioned that the clear document folders help him organize his projects or tasks and he can see what is inside immediately."", ""sentiment"":""positive""}",2,0,1.92434549331665,https://amazon.com/dp/B0899BQXPQ,"""I have a lot of personal documents that need action on my part to complete tasks.  

These clear document folders help me organize my various projects or tasks and see immediately what is in side.  

I dont have to worry about loose pieces of paper or have to sort through things as I can keep like documents together easily.  

Also helpful to keep the documents clean, neat and dry in transit.""","{'feature': 'organization of project-folders', 'actual_sentence_extracted': 'These clear document folders help me organize my various projects or tasks and see immediately what is in side.', 'rephrased_it(without experience & observation)': 'The user mentioned that the clear document folders help him organize his projects or tasks and he can see what is inside immediately.', 'sentiment': 'positive'}",organization,The user mentioned that the clear document folders help him organize his projects or tasks and he can see what is inside immediately.,,Clear document folders help me organize my projects or tasks and I can see what is inside immediately.,490561,YES,Clear document folders help me organize my projects or tasks and I can see what is inside immediately.,30,400541,2024-06-05T09:15:04.195827Z,2024-06-05T09:15:04.195898Z,3.754,YES,same
0294e3ac-8cbb-11ed-a7ba-930ee103a0a2,3,5,"""{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'These A4/Letter-sized clear plastic folders have revolutionized my desk top', 'rephrased_it(without experience & observation)': 'The user has mentioned that these clear plastic folders have revolutionized his desk top, indicating that they are durable.', 'sentiment': 'positive'}""",3,0,2.101168394088745,https://amazon.com/dp/B0899BQXPQ,"""These A4/Letter-sized clear plastic folders have revolutionized my desk top.  Each new project I undertake lives safely in one of these sturdy folders.  They sit in a graduated folder rack, most with a reusable tab or sticky note to identify them.  My papers were organized before I found these folders, but now theyre much more accessible.  I used to carry a heavy planner with me, but papers I typically use outside the house live in their own clear folders, separated by topic (general medical records, records specific to each doctor, auto repair history, directions, lists, etc.)  I grab what I need, and travel light.  Papers stay clean and unwrinkled in these, even in my overstuffed tote.  Nearly everyone who notices me using these takes a few away with them to try, and ends up buying their own.  I enjoy organization, and these folders have proven their worth to me.""","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'These A4/Letter-sized clear plastic folders have revolutionized my desk top', 'rephrased_it(without experience & observation)': 'The user has mentioned that these clear plastic folders have revolutionized his desk top, indicating that they are durable.', 'sentiment': 'positive'}",durability,"The user has mentioned that these clear plastic folders have revolutionized his desk top, indicating that they are durable.",,These clear plastic folders have revolutionized my desk top and are durable.,490560,YES,These clear plastic folders have revolutionized my desk top and are durable.,30,400540,2024-06-05T09:14:58.794225Z,2024-06-05T09:14:58.794278Z,5.898,YES,same
0294e3ac-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""Some others that I’ve purchased were barely thicker than a 3-ring page protector. I feel confident that these will be very durable and last quite a while."", ""rephrased_it(without experience & observation)"":""The user mentioned that he has purchased other folders which were not as thick as this one and he feels confident that this one will be more durable and last longer."", ""sentiment"":""positive""}",1,0,2.361286401748657,https://amazon.com/dp/B0899BQXPQ,"I have used this type of document folder for years and have purchase many different brands.

These are the thickest/sturdiest of any others I’ve owned.

To get a sense, they are nearly as thick as the plastic pocket folders I purchase for my children’s school supplies.

Some others that I’ve purchased were barely thicker than a 3-ring page protector.

I feel confident that these will be very durable and last quite a while.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'Some others that I’ve purchased were barely thicker than a 3-ring page protector. I feel confident that these will be very durable and last quite a while.', 'rephrased_it(without experience & observation)': 'The user mentioned that he has purchased other folders which were not as thick as this one and he feels confident that this one will be more durable and last longer.', 'sentiment': 'positive'}",durability,The user mentioned that he has purchased other folders which were not as thick as this one and he feels confident that this one will be more durable and last longer.,,I have purchased other folders which were not as thick as this one and I feel confident that this one will be more durable and last longer.,490559,YES,I have purchased other folders which were not as thick as this one and I feel confident that this one will be more durable and last longer.,30,400538,2024-06-05T09:14:51.627689Z,2024-06-05T09:14:51.627740Z,35.475,YES,same
0294e3ac-8cbb-11ed-a7ba-930ee103a0a2,3,5,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"": ""Nearly everyone who notices me using these takes a few away with them to try, and ends up buying their own"", ""rephrased_it(without experience & observation)"":""The user mentioned that nearly everyone who notices him using these folders takes a few away with them to try, and ends up buying their own. This indicates that the closure mechanism of the folders is good enough to keep the papers organized and secure."", ""sentiment"":""positive""}",2,0,2.651166915893555,https://amazon.com/dp/B0899BQXPQ,"""These A4/Letter-sized clear plastic folders have revolutionized my desk top.  Each new project I undertake lives safely in one of these sturdy folders.  They sit in a graduated folder rack, most with a reusable tab or sticky note to identify them.  My papers were organized before I found these folders, but now theyre much more accessible.  I used to carry a heavy planner with me, but papers I typically use outside the house live in their own clear folders, separated by topic (general medical records, records specific to each doctor, auto repair history, directions, lists, etc.)  I grab what I need, and travel light.  Papers stay clean and unwrinkled in these, even in my overstuffed tote.  Nearly everyone who notices me using these takes a few away with them to try, and ends up buying their own.  I enjoy organization, and these folders have proven their worth to me.""","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'Nearly everyone who notices me using these takes a few away with them to try, and ends up buying their own', 'rephrased_it(without experience & observation)': 'The user mentioned that nearly everyone who notices him using these folders takes a few away with them to try, and ends up buying their own. This indicates that the closure mechanism of the folders is good enough to keep the papers organized and secure.', 'sentiment': 'positive'}",closure mechanism,"The user mentioned that nearly everyone who notices him using these folders takes a few away with them to try, and ends up buying their own. This indicates that the closure mechanism of the folders is good enough to keep the papers organized and secure.",,"I often notice that people who see me using these folders take a few to try and end up buying their own, which shows that the closure mechanism is effective in keeping papers organized and secure.",490558,NO,"I often notice that people who see me using these folders take a few to try and end up buying their own, which shows that the closure mechanism is effective in keeping papers organized and secure.",30,400537,2024-06-05T09:14:14.409768Z,2024-06-05T09:14:14.409820Z,8.793,YES,different
0294e3ac-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""capacity of project-folders"", ""actual_sentence_extracted"":""These are the thickest/sturdiest of any others I’ve owned."", ""rephrased_it(without experience & observation)"":""The user mentioned that these folders are the thickest and sturdiest compared to other brands he has owned."", ""sentiment"":""positive""}",3,0,1.821868896484375,https://amazon.com/dp/B0899BQXPQ,"I have used this type of document folder for years and have purchase many different brands.

These are the thickest/sturdiest of any others I’ve owned.

To get a sense, they are nearly as thick as the plastic pocket folders I purchase for my children’s school supplies.

Some others that I’ve purchased were barely thicker than a 3-ring page protector.

I feel confident that these will be very durable and last quite a while.","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'These are the thickest/sturdiest of any others I’ve owned.', 'rephrased_it(without experience & observation)': 'The user mentioned that these folders are the thickest and sturdiest compared to other brands he has owned.', 'sentiment': 'positive'}",capacity,The user mentioned that these folders are the thickest and sturdiest compared to other brands he has owned.,,These folders are the thickest and sturdiest compared to other brands I have owned.,490557,Other,These folders are the thickest and sturdiest compared to other brands I have owned.,30,400536,2024-06-05T09:14:04.425027Z,2024-06-05T09:14:04.425079Z,6.214,YES,different
0294e3ac-8cbb-11ed-a7ba-930ee103a0a2,3,5,"""{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'Each new project I undertake lives safely in one of these sturdy folders', 'rephrased_it(without experience & observation)': 'The user mentioned that each new project he undertakes lives safely in one of these sturdy folders.', 'sentiment': 'positive'}""",1,0,1.970175981521606,https://amazon.com/dp/B0899BQXPQ,"""These A4/Letter-sized clear plastic folders have revolutionized my desk top.  Each new project I undertake lives safely in one of these sturdy folders.  They sit in a graduated folder rack, most with a reusable tab or sticky note to identify them.  My papers were organized before I found these folders, but now theyre much more accessible.  I used to carry a heavy planner with me, but papers I typically use outside the house live in their own clear folders, separated by topic (general medical records, records specific to each doctor, auto repair history, directions, lists, etc.)  I grab what I need, and travel light.  Papers stay clean and unwrinkled in these, even in my overstuffed tote.  Nearly everyone who notices me using these takes a few away with them to try, and ends up buying their own.  I enjoy organization, and these folders have proven their worth to me.""","{'feature': 'capacity of project-folders', 'actual_sentence_extracted': 'Each new project I undertake lives safely in one of these sturdy folders', 'rephrased_it(without experience & observation)': 'The user mentioned that each new project he undertakes lives safely in one of these sturdy folders.', 'sentiment': 'positive'}",capacity,The user mentioned that each new project he undertakes lives safely in one of these sturdy folders.,,Each new project I undertake lives safely in one of these sturdy folders.,490556,YES,Each new project I undertake lives safely in one of these sturdy folders.,30,400535,2024-06-05T09:13:56.548929Z,2024-06-05T09:13:56.548983Z,10.071,YES,same
