Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
02925f1f-8cbb-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""They feel good when holding them"", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils feel comfortable to hold."", ""sentiment"":""positive""}",1,0,1.428385257720947,https://amazon.com/dp/B002GYFFP8,"I found that this were a bit more sturdy than some that I have used in the past.  

They sharpen well, they feel good when holding them and they dont leave a big mess when you are using them.

"", I would buy these again, but frankly it will probably be a while since they appear that they will last me for a long time.

, Enjoy!","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'They feel good when holding them', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils feel comfortable to hold.', 'sentiment': 'positive'}",comfort grip,The user mentioned that the pencils feel comfortable to hold.,,The pencils feel comfortable to hold.,492263,NO,The pencils feel comfortable to hold.,30,401843,2024-06-06T04:41:05.685255Z,2024-06-06T04:41:05.685310Z,4.08,OTHER,different
02925f1f-8cbb-11ed-a7ba-930ee103a0a2,2,3,"{""feature"":""blendability of wooden-colored-pencils"", ""actual_sentence_extracted"":""Definitely did not find them to be very blendable."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils are not blendable."", ""sentiment"":""negative""}",1,0,1.635095357894897,https://amazon.com/dp/B002GYFFP8,"""Its a good basic set.  

Ideal for kids.  

Definitely did not find them to be very blendable.  

And while it looks like you get a lot of colors, several are so similar I couldnt distinguish any difference on paper.  

Good for the price.  

I feel like this was a good starter set, but am ready to invest a little more for a better set.""","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'Definitely did not find them to be very blendable.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are not blendable.', 'sentiment': 'negative'}",blendability,The user mentioned that the pencils are not blendable.,,The pencils are not blendable.,492262,NO,The pencils are not blendable.,30,401842,2024-06-06T04:41:00.377129Z,2024-06-06T04:41:00.377183Z,2.764,OTHER,different
534b10c3-8cba-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""They definitely run out of lead fast"", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils run out of lead quickly."", ""sentiment"":""negative""}",3,0,1.476948022842407,https://amazon.com/dp/B07H26Y8K6,"""  The case that this comes in is so fun to use, and the pencil sharpener works amazingly!

I used this product for a coloring book and overall love how sturdy these pencils are.

They definitely run out of lead fast, but they dont break easily.

I would have loved having at least two of the same color pencils for more of the common colors like green, brown, etc.

Some of the colors were weird shades of normal colors that I never use.

Overall, this is a great product for the price.""","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'They definitely run out of lead fast', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils run out of lead quickly.', 'sentiment': 'negative'}",lead hardness,The user mentioned that the pencils run out of lead quickly.,,The pencils run out of lead quickly.,492261,NO,The pencils run out of lead quickly.,30,401841,2024-06-06T04:40:56.320864Z,2024-06-06T04:40:56.320914Z,3.407,OTHER,different
534b10c3-8cba-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""Every time I sharpen the lead breaks and falls out when I start to use."", ""rephrased_it(without experience & observation)"":""The user mentioned that the lead breaks and falls out every time he sharpens it, which is very frustrating."", ""sentiment"":""negative""}",2,0,1.84755277633667,https://amazon.com/dp/B07H26Y8K6,"I just recently started using these even though I bought in October.

Every time I sharpen the lead breaks and falls out when I start to use.

The pencils are a waste as I have to continually sharpen from the lead falling out.

(With the sharpener provided).

It is very frustrating and I am not happy with them.

Unfortunately, too late to return.","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'Every time I sharpen the lead breaks and falls out when I start to use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the lead breaks and falls out every time he sharpens it, which is very frustrating.', 'sentiment': 'negative'}",lead hardness,"The user mentioned that the lead breaks and falls out every time he sharpens it, which is very frustrating.",,"Every time I sharpen the lead, it breaks and falls out, which is very frustrating.",492260,Other,"Every time I sharpen the lead, it breaks and falls out, which is very frustrating.",30,401840,2024-06-06T04:40:51.380717Z,2024-06-06T04:40:51.380769Z,5.614,OTHER,different
2a50284e-1fa9-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""A reliable pencil that’s easy to sharpen and comfortable to hold."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencil is easy to sharpen and comfortable to hold."", ""sentiment"":""positive""}",3,0,1.821820735931396,https://amazon.com/dp/B08WYP637V,"I love these pencils and so do my kids.

They’re an absolute joy to write with.

They change colour as you write as the lead in them is multicoloured.

With this that I received a massive box full of these they are perfect for all of my children’s writing needs.

A reliable pencil that’s easy to sharpen and comfortable to hold.","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'A reliable pencil that’s easy to sharpen and comfortable to hold.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencil is easy to sharpen and comfortable to hold.', 'sentiment': 'positive'}",sharpening ease,The user mentioned that the pencil is easy to sharpen and comfortable to hold.,,The pencil is comfortable to hold and easy to sharpen.,492259,NO,The pencil is comfortable to hold and easy to sharpen.,30,401839,2024-06-06T04:40:44.540148Z,2024-06-06T04:40:44.540200Z,4.574,OTHER,different
2a50284e-1fa9-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""each had a lead made up of 4 colours - red, yellow, blue and green - and this means you can create wonderful colour sketches wit one pencil, at a time"", ""rephrased_it(without experience & observation)"":""The user mentioned that each pencil has a lead made up of 4 colours and it helps in creating wonderful colour sketches with one pencil at a time."", ""sentiment"":""positive""}",6,0,2.442577600479126,https://amazon.com/dp/B08WYP637V,"""Great for kids drawing, but these coloured pencils are a brilliant idea - each had a lead made up of 4 colours - red, yellow, blue and green - and this means you can create wonderful colour sketches wit one pencil, at a time.

With 30 in the pack, you can go on forever!","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'each had a lead made up of 4 colours - red, yellow, blue and green - and this means you can create wonderful colour sketches wit one pencil, at a time', 'rephrased_it(without experience & observation)': 'The user mentioned that each pencil has a lead made up of 4 colours and it helps in creating wonderful colour sketches with one pencil at a time.', 'sentiment': 'positive'}",lead hardness,The user mentioned that each pencil has a lead made up of 4 colours and it helps in creating wonderful colour sketches with one pencil at a time.,,"Each pencil has a lead made up of 4 colours, allowing for wonderful colour sketches with just one pencil.",492258,NO,"Each pencil has a lead made up of 4 colours, allowing for wonderful colour sketches with just one pencil.",30,401838,2024-06-06T04:40:38.702958Z,2024-06-06T04:40:38.703012Z,4.192,OTHER,different
2a50284e-1fa9-11ef-a36d-35b3d2a66b56,2,5,"""{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'The leads are solid and not fragile.', 'rephrased_it(without experience & observation)': 'The user mentioned that the leads are solid and not fragile.', 'sentiment': 'positive'}""",2,0,1.626496076583862,https://amazon.com/dp/B08WYP637V,"""I got these to use in my classroom.

The leads are solid and not fragile.

They also sharpen well with solid barrels that dont splinter.

They write well and its fun to rotate them in your hand to get different colors.

The yellow and green tones are light but still legible.

Overall, Im very satisfied with these.""","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'The leads are solid and not fragile.', 'rephrased_it(without experience & observation)': 'The user mentioned that the leads are solid and not fragile.', 'sentiment': 'positive'}",lead hardness,The user mentioned that the leads are solid and not fragile.,,"The leads are solid, not fragile.",492257,YES,"The leads are solid, not fragile.",30,401837,2024-06-06T04:40:33.271394Z,2024-06-06T04:40:33.271446Z,4.075,OTHER,different
2a50284e-1fa9-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""The size of these pencils is just standard width, easy for children to hold."", ""rephrased_it(without experience & observation)"":""The user mentioned that the size of the pencils is standard width and easy for children to hold."", ""sentiment"":""positive""}",6,0,1.784779787063599,https://amazon.com/dp/B08WYP637V,"""My daughter was so excited about these pencils.

The colours seem blending well .

The size of these pencils is just standard width, easy for children to hold.

So far it didnt break much, pretty smooth to write or draw.

My daughter drew a little racoon with this pencil.

The colour seems alright and it does keep her busy.""","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'The size of these pencils is just standard width, easy for children to hold.', 'rephrased_it(without experience & observation)': 'The user mentioned that the size of the pencils is standard width and easy for children to hold.', 'sentiment': 'positive'}",comfort grip,The user mentioned that the size of the pencils is standard width and easy for children to hold.,,The pencils are easy for children to hold with a standard width.,492256,YES,The pencils are easy for children to hold with a standard width.,30,401836,2024-06-06T04:40:27.961124Z,2024-06-06T04:40:27.961175Z,4.041,OTHER,different
2a50284e-1fa9-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""The pencil shaft is slightly triangular which makes it comfortable and natural to hold"", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencil shaft is slightly triangular which makes it comfortable and natural to hold."", ""sentiment"":""positive""}",1,0,1.775116205215454,https://amazon.com/dp/B08WYP637V,"Brilliant, easy to grip, smooth writing.

The pencil shaft is slightly triangular which makes it comfortable and natural to hold, and the multi coloured lead switches colour as it wears under use or you rotate the pencil.

These are really good value considering the reasonable cost of the bulk pack and the high quality of the pencils.","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'The pencil shaft is slightly triangular which makes it comfortable and natural to hold', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencil shaft is slightly triangular which makes it comfortable and natural to hold.', 'sentiment': 'positive'}",comfort grip,The user mentioned that the pencil shaft is slightly triangular which makes it comfortable and natural to hold.,,The pencil shaft is comfortable and natural to hold due to its slight triangular shape.,492255,YES,The pencil shaft is comfortable and natural to hold due to its slight triangular shape.,30,401834,2024-06-06T04:40:22.315503Z,2024-06-06T04:40:22.315553Z,6.119,OTHER,different
2a50284e-1fa9-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""blendability of wooden-colored-pencils"", ""actual_sentence_extracted"":""The colours seem blending well ."", ""rephrased_it(without experience & observation)"":""The user mentioned that the colors seem to blend well."", ""sentiment"":""positive""}",1,0,1.427150964736938,https://amazon.com/dp/B08WYP637V,"""My daughter was so excited about these pencils.

The colours seem blending well .

The size of these pencils is just standard width, easy for children to hold.

So far it didnt break much, pretty smooth to write or draw.

My daughter drew a little racoon with this pencil.

The colour seems alright and it does keep her busy.""","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'The colours seem blending well .', 'rephrased_it(without experience & observation)': 'The user mentioned that the colors seem to blend well.', 'sentiment': 'positive'}",blendability,The user mentioned that the colors seem to blend well.,,The colors blend well.,492254,NO,The colors blend well.,30,401832,2024-06-06T04:40:14.769813Z,2024-06-06T04:40:14.769863Z,2.872,OTHER,different
02926004-8cbb-11ed-a7ba-930ee103a0a2,2,5,"""{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'I find that these colored pencils are easy to sharpen especially when I use a good pencil sharpener.', 'rephrased_it(without experience & observation)': 'The user mentioned that the colored pencils are easy to sharpen, especially when using a good pencil sharpener.', 'sentiment': 'positive'}""",6,0,2.084664583206177,https://amazon.com/dp/B00006IEET,"Prismacolor colored pencils are easy to use.

I put them in a large coffee cup on the dining room table.

After lunch I draw, doodle & color with them.

The pigments are deep and I love all the colors.

I find that these colored pencils are easy to sharpen especially when I use a good pencil sharpener.  

I hope to buy more prismacolor pencils in a variety of colors in the future.","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'I find that these colored pencils are easy to sharpen especially when I use a good pencil sharpener.', 'rephrased_it(without experience & observation)': 'The user mentioned that the colored pencils are easy to sharpen, especially when using a good pencil sharpener.', 'sentiment': 'positive'}",sharpening ease,"The user mentioned that the colored pencils are easy to sharpen, especially when using a good pencil sharpener.",,"I find that colored pencils are easy to sharpen, especially with a good pencil sharpener.",492253,YES,"I find that colored pencils are easy to sharpen, especially with a good pencil sharpener.",30,401831,2024-06-06T04:40:10.688271Z,2024-06-06T04:40:10.688324Z,4.964,OTHER,different
02926004-8cbb-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""I had to adjust how I sharpen them because some of them--randomly--break very easily during the sharpening process."", ""rephrased_it(without experience & observation)"":""The user mentioned that they had to adjust the way they sharpen the pencils because some of them break easily during the sharpening process."", ""sentiment"":""negative""}",5,0,2.184897899627686,https://amazon.com/dp/B00006IEET,"""I purchase prismacolor soft core several times previously and keep coming back because the performance, rich and vibrant colors and layering ability it perfect for my art.

I had to adjust how I sharpen them because some of them--randomly--break very easily during the sharpening process.

I found a hand sharpener that, if used slowly and deliberately, works very well every time.

You cant beat the price for the value of these colored pencils!""","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'I had to adjust how I sharpen them because some of them--randomly--break very easily during the sharpening process.', 'rephrased_it(without experience & observation)': 'The user mentioned that they had to adjust the way they sharpen the pencils because some of them break easily during the sharpening process.', 'sentiment': 'negative'}",sharpening ease,The user mentioned that they had to adjust the way they sharpen the pencils because some of them break easily during the sharpening process.,,I had to adjust the way I sharpen pencils because some of them break easily during the process.,492252,YES,I had to adjust the way I sharpen pencils because some of them break easily during the process.,30,401830,2024-06-06T04:40:03.605893Z,2024-06-06T04:40:03.605946Z,3.829,OTHER,different
02926004-8cbb-11ed-a7ba-930ee103a0a2,0,3,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""I was hoping they would be more blendable and soft but they seem brittle and break easily during sharpening"", ""rephrased_it(without experience & observation)"":""The user was expecting the pencils to be more blendable and soft, but they turned out to be brittle and break easily during sharpening."", ""sentiment"":""negative""}",3,0,2.16429877281189,https://amazon.com/dp/B00006IEET,"I think they’re just fine

but I could’ve purchased a different brand for around the same price but wider color selection and higher count.

I was hoping they would be more blendable and soft but they seem brittle and break easily during sharpening.","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'I was hoping they would be more blendable and soft but they seem brittle and break easily during sharpening', 'rephrased_it(without experience & observation)': 'The user was expecting the pencils to be more blendable and soft, but they turned out to be brittle and break easily during sharpening.', 'sentiment': 'negative'}",sharpening ease,"The user was expecting the pencils to be more blendable and soft, but they turned out to be brittle and break easily during sharpening.",,"I was expecting the pencils to be more blendable and soft, but they turned out to be brittle and break easily during sharpening.",492251,YES,"I was expecting the pencils to be more blendable and soft, but they turned out to be brittle and break easily during sharpening.",30,401829,2024-06-06T04:39:56.897316Z,2024-06-06T04:39:56.897367Z,5.55,OTHER,different
02926004-8cbb-11ed-a7ba-930ee103a0a2,18,5,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""The soft lead is amazing and super easy to blend together."", ""rephrased_it(without experience & observation)"":""The user mentioned that the soft lead is amazing and very easy to blend together."", ""sentiment"":""positive""}",5,0,1.638494729995728,https://amazon.com/dp/B00006IEET,"""I use Prismacolor pencils all the time and I have zero issues with it.

The soft lead is amazing and super easy to blend together.

I left some examples of artworks Ive made using them in my review (lowkey self promo moment).

12/10 would recommend getting these, theyre the best colored pencils!!!""","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'The soft lead is amazing and super easy to blend together.', 'rephrased_it(without experience & observation)': 'The user mentioned that the soft lead is amazing and very easy to blend together.', 'sentiment': 'positive'}",lead hardness,The user mentioned that the soft lead is amazing and very easy to blend together.,,The soft lead is amazing and easy to blend together.,492250,YES,The soft lead is amazing and easy to blend together.,30,401826,2024-06-06T04:39:18.719546Z,2024-06-06T04:39:18.719603Z,3.855,OTHER,different
02926004-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""The pencils size fit comfortably in between my fingers which is very satisfying considering a few of the other companys that make the same quality pencils usually make them a tad bit fatter and they can become very uncomfortable to hold after hours of use."", ""rephrased_it(without experience & observation)"":""The user mentioned that the size of the pencils fit comfortably between his fingers, which is satisfying considering other companies make them a bit fatter and can become uncomfortable to hold after hours of use."", ""sentiment"":""positive""}",2,0,2.863272905349731,https://amazon.com/dp/B00006IEET,"These pencils are not easily broken which is great if your heavy handed.

Ive made beautiful works of art with these that are very realistic looking.

The pencils size fit comfortably in between my fingers which is very satisfying considering a few of the other companys that make the same quality pencils usually make them a tad bit fatter and they can become very uncomfortable to hold after hours of use.

I highly recommend these.""","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'The pencils size fit comfortably in between my fingers which is very satisfying considering a few of the other companys that make the same quality pencils usually make them a tad bit fatter and they can become very uncomfortable to hold after hours of use.', 'rephrased_it(without experience & observation)': 'The user mentioned that the size of the pencils fit comfortably between his fingers, which is satisfying considering other companies make them a bit fatter and can become uncomfortable to hold after hours of use.', 'sentiment': 'positive'}",comfort grip,"The user mentioned that the size of the pencils fit comfortably between his fingers, which is satisfying considering other companies make them a bit fatter and can become uncomfortable to hold after hours of use.",,"The size of these pencils fits comfortably between my fingers, unlike other companies' fatter pencils that can become uncomfortable to hold after hours of use.",492249,YES,"The size of these pencils fits comfortably between my fingers, unlike other companies' fatter pencils that can become uncomfortable to hold after hours of use.",30,401825,2024-06-06T04:39:11.194074Z,2024-06-06T04:39:11.194127Z,4.616,OTHER,different
b5687940-1fae-11ef-a36d-35b3d2a66b56,5,3,"""{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'Glancing at the pencils, you cant tell what color they are.  Other brands have different colors that match the pencil, but these dont.  I find myself searching through all the pencils to find the color I want.  Just a minor annoyance but it bugs me.', 'rephrased_it(without experience & observation)':'The user has mentioned that he finds it annoying that he has to search through all the pencils to find the color he wants because the color of the pencil is not visible. This is a minor issue but it bugs him.', 'sentiment':'negative'}""",4,0,3.464914321899414,https://amazon.com/dp/B007VTR8A8,"These watercolor pencils leave me kind of lukewarm.  They are some great things about them but I am disappointed about a few things., * Inconsistent Pigment, ""Some of the colors have really strong pigments and can ruin a piece.  You have to be careful with the colors you use and to make matters worse, it varies from pencil to pencil.  This can be a good or bad thing depending on the user.  But for me, I didnt like it."", ""* Cant tell the color"", ""This one is a minor detail but seems to bite me.  Glancing at the pencils, you cant tell what color they are.  Other brands have different colors that match the pencil, but these dont.  I find myself searching through all the pencils to find the color I want.  Just a minor annoyance but it bugs me.""","{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'Glancing at the pencils, you cant tell what color they are.  Other brands have different colors that match the pencil, but these dont.  I find myself searching through all the pencils to find the color I want.  Just a minor annoyance but it bugs me.', 'rephrased_it(without experience & observation)': 'The user has mentioned that he finds it annoying that he has to search through all the pencils to find the color he wants because the color of the pencil is not visible. This is a minor issue but it bugs him.', 'sentiment': 'negative'}",smoothness of application,The user has mentioned that he finds it annoying that he has to search through all the pencils to find the color he wants because the color of the pencil is not visible. This is a minor issue but it bugs him.,,I find it annoying to search through all the pencils to find the color I want because the color of the pencil is not visible. It's a minor issue but it bugs me.,492248,Other,I find it annoying to search through all the pencils to find the color I want because the color of the pencil is not visible. It's a minor issue but it bugs me.,30,401823,2024-06-06T04:39:05.195113Z,2024-06-06T04:39:05.195164Z,121.524,OTHER,different
029260a1-8cbb-11ed-a7ba-930ee103a0a2,0,2,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""Whatever that is is very hard, and it takes all the fun out of pretending you know what youre doing."", ""rephrased_it(without experience & observation)"":""The user mentioned that the lead is very hard and it takes all the fun out of pretending to know what to do."", ""sentiment"":""negative""}",1,0,2.017606019973755,https://amazon.com/dp/B086R45D39,"""I was thinking the lead (lead?

is it lead?) or carbon or whatever is in the point to be a little softer, a hybrid between a crayon and a pencil.

Nope.

Whatever that is is very hard, and it takes all the fun out of pretending you know what youre doing.

I was going to return them but decided that for $4 I might as well just use them as regular pencils.""","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'Whatever that is is very hard, and it takes all the fun out of pretending you know what youre doing.', 'rephrased_it(without experience & observation)': 'The user mentioned that the lead is very hard and it takes all the fun out of pretending to know what to do.', 'sentiment': 'negative'}",lead hardness,The user mentioned that the lead is very hard and it takes all the fun out of pretending to know what to do.,,The lead is very hard and it takes all the fun out of pretending to know what to do.,492247,YES,The lead is very hard and it takes all the fun out of pretending to know what to do.,30,401821,2024-06-06T04:36:59.955228Z,2024-06-06T04:36:59.955295Z,3.809,OTHER,different
029260a1-8cbb-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""Good variety of colors, pencils are comfortable to hold, the lead is not too hard"", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils are comfortable to hold and have a good variety of colors. The lead is also not too hard."", ""sentiment"":""positive""}",1,0,1.974403381347656,https://amazon.com/dp/B086R45D39,"Overall great value for money.

Good variety of colors, pencils are comfortable to hold, the lead is not too hard.

Too bad there is no flat (metal?) container for the pencils so you can instantly see the colors.

Instead the pencils are all loose in the box which can get a little cumbersome you have to take the pencils out.,

Overall very pleased with the product.

Will be using these pencils regularly.","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'Good variety of colors, pencils are comfortable to hold, the lead is not too hard', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are comfortable to hold and have a good variety of colors. The lead is also not too hard.', 'sentiment': 'positive'}",comfort grip,The user mentioned that the pencils are comfortable to hold and have a good variety of colors. The lead is also not too hard.,,The pencils have a good variety of colors and are comfortable to hold. The lead is not too hard.,492246,YES,The pencils have a good variety of colors and are comfortable to hold. The lead is not too hard.,30,401820,2024-06-06T04:36:53.398422Z,2024-06-06T04:36:53.398474Z,3.571,OTHER,different
029260a1-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""blendability of wooden-colored-pencils"", ""actual_sentence_extracted"":""The color blend and shades are excellent."", ""rephrased_it(without experience & observation)"":""The user mentioned that the color blend and shades are excellent."", ""sentiment"":""positive""}",7,0,1.470109224319458,https://amazon.com/dp/B086R45D39,"""The color on these pencils are more true than the pencils we had been buying from the dollar store.  

The cost us more, but it was worth it.  

The tip on theses are stronger and wasnt always breaking off and needing to be resharpened which frustrated my grandson.  

The color blend and shades are excellent.""","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'The color blend and shades are excellent.', 'rephrased_it(without experience & observation)': 'The user mentioned that the color blend and shades are excellent.', 'sentiment': 'positive'}",blendability,The user mentioned that the color blend and shades are excellent.,,The color blend and shades are excellent.,492245,NO,The color blend and shades are excellent.,30,401818,2024-06-06T04:36:41.420106Z,2024-06-06T04:36:41.420158Z,2.599,OTHER,different
029260a1-8cbb-11ed-a7ba-930ee103a0a2,4,3,"{""feature"":""blendability of wooden-colored-pencils"", ""actual_sentence_extracted"":""These colors dont blend well with each other"", ""rephrased_it(without experience & observation)"":""The user mentioned that the colors do not blend well with each other."", ""sentiment"":""negative""}",6,0,1.53330659866333,https://amazon.com/dp/B086R45D39,"""These color pencils...

I was so excited about them, but that excitement quickly faded.

These colors dont blend well with each other, they dont sharpen well, there is a large selection of the color green, but only 2 purples (one is almost blue), and none of the pencils have names or even numbers for the colors.""","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'These colors dont blend well with each other', 'rephrased_it(without experience & observation)': 'The user mentioned that the colors do not blend well with each other.', 'sentiment': 'negative'}",blendability,The user mentioned that the colors do not blend well with each other.,,The colors do not blend well with each other.,492244,YES,The colors do not blend well with each other.,30,401819,2024-06-06T04:36:46.346569Z,2024-06-06T04:36:46.346623Z,3.253,OTHER,different
0292605a-8cbb-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'Premiers are very soft and are great for filling in space. They are as smooth as butter and glide over good paper in most books', 'rephrased_it(without experience & observation)':'The reviewer has mentioned that Premiers are very soft and are great for filling in space. They are as smooth as butter and glide over good paper in most books.', 'sentiment':'positive'}""",6,0,2.614909172058105,https://amazon.com/dp/B000MK9YWI,"""Im a mid-level colorist who is finally sick of zentangled and whimsical images and wanted to try my hand at realism. As that cant be achieved with gel pens, I bought both Premiers and Verithins. I advise any other colorists to do the same."", Premiers are very soft and are great for filling in space. They are as smooth as butter and glide over good paper in most books. But they do not remain sharp for more than a few seconds and that makes them bad for fine lines and edging and such. I found myself constantly sharpening them in order to do edges all the while thinking how much of each pencil was going into the sharpener rather than my coloring book. They come sharpened and I have had no problem sharpening them with a Faber Castell sharpener. I have had no lead breaking at all., ""Thats when I realized my mistake and went and got the Verithins. They are very hard and you can get them super sharp and they stay that way for quite some time so are great for edges and the tiniest spaces. The colors in the sets are not the same but that turned out to be an advantage as it adds a level of shading or shadows. The Verithins were not sharpened when they came in, one had a split on it. I used a Faber Castell sharpener and had a problem with only one pencils lead breaking but a resharpening went fine."", Between the two types I am a happy camper and am teaching myself how to shade, blend and do gradents and can see my work getting better.","{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'Premiers are very soft and are great for filling in space. They are as smooth as butter and glide over good paper in most books', 'rephrased_it(without experience & observation)': 'The reviewer has mentioned that Premiers are very soft and are great for filling in space. They are as smooth as butter and glide over good paper in most books.', 'sentiment': 'positive'}",smoothness of application,The reviewer has mentioned that Premiers are very soft and are great for filling in space. They are as smooth as butter and glide over good paper in most books.,,Premiers are great for filling in space and glide smoothly over good paper in most books.,492243,YES,Premiers are great for filling in space and glide smoothly over good paper in most books.,30,401817,2024-06-06T04:36:37.595136Z,2024-06-06T04:36:37.595182Z,5.559,OTHER,different
0292605a-8cbb-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""I like the feel of them in my hands as well, not as if I am going to break them, but sturdy for such thin precision."", ""rephrased_it(without experience & observation)"":""The user mentioned that he likes the feel of the pencils in his hands and they are sturdy for such thin precision."", ""sentiment"":""positive""}",6,0,2.147745370864868,https://amazon.com/dp/B000MK9YWI,"I like the feel of them in my hands as well, not as if I am going to break them, but sturdy for such thin precision.

I have to keep these away from my children!

I do other work that requires some detail and the Prismacolor pencils have changed the way I work.

I definitely will buy these again.""","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'I like the feel of them in my hands as well, not as if I am going to break them, but sturdy for such thin precision.', 'rephrased_it(without experience & observation)': 'The user mentioned that he likes the feel of the pencils in his hands and they are sturdy for such thin precision.', 'sentiment': 'positive'}",comfort grip,The user mentioned that he likes the feel of the pencils in his hands and they are sturdy for such thin precision.,,I like the feel of these pencils in my hands and they are sturdy for such thin precision.,492242,YES,I like the feel of these pencils in my hands and they are sturdy for such thin precision.,30,401816,2024-06-06T04:36:30.820663Z,2024-06-06T04:36:30.820714Z,9.287,OTHER,different
