Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'It works well & has a good grip, hence a recommended product for quality & price.', 'rephrased_it(without experience & observation)': 'The user mentioned that the billiard-cue-stick has a good grip and it works well.', 'sentiment': 'positive'}""",1,0,1.940643787384033,https://amazon.com/dp/B08183YH7Q,"                    The media could not be loaded.                , Got this for me to use during billiard pool game. I tried it & was overall satisfied with it. It works well & has a good grip, hence a recommended product for quality & price., My 2 cents below:, Pros:, - The grip is good for the purpose, - Comfortable overall being light weigh, - Great quality sticks. Feels premium with a nice design, - Well built & definitely durable, - Reasonably priced as well in the competition, - 1-year manufacturer warranty is a rare thing to see for such a category of products, Cons:, - None that I see for this price & the functionality","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'It works well & has a good grip, hence a recommended product for quality & price.', 'rephrased_it(without experience & observation)': 'The user mentioned that the billiard-cue-stick has a good grip and it works well.', 'sentiment': 'positive'}",grip comfort,The user mentioned that the billiard-cue-stick has a good grip and it works well.,,I have found that the billiard-cue-stick has a good grip and works well.,458961,NO,I have found that the billiard-cue-stick has a good grip and works well.,38,372114,2024-05-27T06:59:08.731375Z,2024-05-27T06:59:08.731426Z,2.275,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Warped. Both pool cues were warped. One by an eight of an inch near the tip', 'rephrased_it(without experience & observation)': 'The user mentioned that the billiard-cue-sticks were warped and one of them was warped by an eight of an inch near the tip.', 'sentiment': 'negative'}""",5,0,2.158758163452148,https://amazon.com/dp/B08183YH7Q,"""Im returning them.

"", ""BEST USE:  Children under 4 tall playing on a cheap 7 table (not flat/level)"", Issues, - Not adequate for an adult to use in tight areas, - Very light weight and narrow diameter for small hands, - Warped.  

Both pool cues were warped.  

One by an eight of an inch near the tip, - When they varnished the stick they varnished the tip as well.  

Maybe it could be sanded so it could take chalk.","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Warped. Both pool cues were warped. One by an eight of an inch near the tip', 'rephrased_it(without experience & observation)': 'The user mentioned that the billiard-cue-sticks were warped and one of them was warped by an eight of an inch near the tip.', 'sentiment': 'negative'}",finish durability,The user mentioned that the billiard-cue-sticks were warped and one of them was warped by an eight of an inch near the tip.,,"My billiard-cue-sticks were warped, with one of them warped by an eighth of an inch near the tip.",458960,YES,"My billiard-cue-sticks were warped, with one of them warped by an eighth of an inch near the tip.",38,372113,2024-05-27T06:59:02.533037Z,2024-05-27T06:59:02.533099Z,2.096,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that.', 'sentiment': 'positive'}""",4,0,2.100725173950195,https://amazon.com/dp/B08183YH7Q,"""In the first picture, the furthest one on the left is one I had previously owned and as you can see, they match very well with that cue. I also wanted to show that they are made very well too. The older cue was way more than what I paid for this set but as you can see, the craftsmanship is very much similar. These pool cues are great for any player, whether beginner or expert. The pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that. When it comes to hitting balls, these pool cues do just that without scratching the top of the balls. I recently had a party and my pool table was definitely being used and these pool cues still look great after all the use theyve received.""","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that.', 'sentiment': 'positive'}",finish durability,"The user mentioned that the pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that.",,"The pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that.",458959,YES,"The pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that.",38,372112,2024-05-27T06:58:57.447317Z,2024-05-27T06:58:57.447402Z,2.993,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The structure of the cues, which is made of hardwood Canadian maple, is not only long-lasting but also gives them outstanding balance and stability.', 'rephrased_it(without experience & observation)': 'The user mentioned that the structure of the cues is made of hardwood Canadian maple and is long-lasting, giving them outstanding balance and stability.', 'sentiment': 'positive'}""",3,0,2.296832323074341,https://amazon.com/dp/B08183YH7Q,"As someone who is just starting out in the game of pool, I was searching for a set of cues that would be both reasonable and of high quality, and I found just what I was looking for in these. The structure of the cues, which is made of hardwood Canadian maple, is not only long-lasting but also gives them outstanding balance and stability. The 13-millimeter tip works well for creating precise strokes, and the 58-inch length is just right for players of varying heights. In addition, the weight of 18 ounces is exactly appropriate, making it easy to use and providing a pleasant grip. In addition, I thought the cues looked great, both in their packing and in their appearance. They are sold as a pair, each of which is housed in a chic and sturdy carrying case before being sent to the customer. These cues have a design that is both elegant and sophisticated, making them an excellent option for play that is either recreational or competitive.","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'The structure of the cues, which is made of hardwood Canadian maple, is not only long-lasting but also gives them outstanding balance and stability.', 'rephrased_it(without experience & observation)': 'The user mentioned that the structure of the cues is made of hardwood Canadian maple and is long-lasting, giving them outstanding balance and stability.', 'sentiment': 'positive'}",finish durability,"The user mentioned that the structure of the cues is made of hardwood Canadian maple and is long-lasting, giving them outstanding balance and stability.",,"The cues are made of hardwood Canadian maple, providing outstanding balance and stability for long-lasting use.",458958,YES,"The cues are made of hardwood Canadian maple, providing outstanding balance and stability for long-lasting use.",38,372110,2024-05-27T06:58:53.157792Z,2024-05-27T06:58:53.157845Z,6.525,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Well built & definitely durable', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue-sticks are well built and definitely durable.', 'sentiment': 'positive'}""",2,0,1.645011901855469,https://amazon.com/dp/B08183YH7Q,"My 2 cents below:, Pros:, - The grip is good for the purpose, - Comfortable overall being light weigh, - Great quality sticks.

Feels premium with a nice design, - Well built & definitely durable, - Reasonably priced as well in the competition, - 1-year manufacturer warranty is a rare thing to see for such a category of products, Cons:, - None that I see for this price & the functionality","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Well built & definitely durable', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue-sticks are well built and definitely durable.', 'sentiment': 'positive'}",finish durability,The user mentioned that the cue-sticks are well built and definitely durable.,,The cue-sticks are definitely durable and well-built.,458957,NO,The cue-sticks are definitely durable and well-built.,38,372109,2024-05-27T06:58:45.311713Z,2024-05-27T06:58:45.311766Z,2.691,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Both, the base and shaft (for both sticks) had flaws in the finish - small chips and at least one instance of the finish not being smooth', 'rephrased_it(without experience & observation)': 'The user mentioned that both the base and shaft of the billiard-cue-sticks had flaws in the finish, including small chips and at least one instance of the finish not being smooth.', 'sentiment': 'negative'}""",1,0,2.586485862731934,https://amazon.com/dp/B08183YH7Q,"I purchased 2 ""house"" sticks for guests and children so the price was right. But the sticks leave a LOT to be desired. The shafts are rough and I had to clean and polish them in order for them to be somewhat usable. Both, the base and shaft (for both sticks) had flaws in the finish - small chips and at least one instance of the finish not being smooth. The tips had to be reshaped properly to make them usable and one of them had to be glued back on.  They are described as 58 inches long, standing next to other 58"" cue sticks they are 1 inch short. Although the product description states good for professionals and beginners I honestly cannot imagine any semi-professional or slightly experienced user playing with them.  Are they good for children who never played? Yep, they are fine for that so they rate better than 1 star.  🙄","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Both, the base and shaft (for both sticks) had flaws in the finish - small chips and at least one instance of the finish not being smooth', 'rephrased_it(without experience & observation)': 'The user mentioned that both the base and shaft of the billiard-cue-sticks had flaws in the finish, including small chips and at least one instance of the finish not being smooth.', 'sentiment': 'negative'}",finish durability,"The user mentioned that both the base and shaft of the billiard-cue-sticks had flaws in the finish, including small chips and at least one instance of the finish not being smooth.",,"Both the base and shaft of my billiard-cue-sticks have flaws in the finish, including small chips and at least one instance of the finish not being smooth.",458956,YES,"Both the base and shaft of my billiard-cue-sticks have flaws in the finish, including small chips and at least one instance of the finish not being smooth.",38,372107,2024-05-27T06:58:40.179209Z,2024-05-27T06:58:40.179258Z,7.272,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'When it comes to hitting balls, these pool cues do just that without scratching the top of the balls.', 'rephrased_it(without experience & observation)': 'The user mentioned that these pool cues are able to hit the balls without scratching the top of the balls.', 'sentiment': 'positive'}""",5,0,2.032634258270264,https://amazon.com/dp/B08183YH7Q,"""In the first picture, the furthest one on the left is one I had previously owned and as you can see, they match very well with that cue. I also wanted to show that they are made very well too. The older cue was way more than what I paid for this set but as you can see, the craftsmanship is very much similar. These pool cues are great for any player, whether beginner or expert. The pool cues are perfectly aligned and show no defects, bends, chips, cracks or anything like that. When it comes to hitting balls, these pool cues do just that without scratching the top of the balls. I recently had a party and my pool table was definitely being used and these pool cues still look great after all the use theyve received.""","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'When it comes to hitting balls, these pool cues do just that without scratching the top of the balls.', 'rephrased_it(without experience & observation)': 'The user mentioned that these pool cues are able to hit the balls without scratching the top of the balls.', 'sentiment': 'positive'}",cue tip hardness,The user mentioned that these pool cues are able to hit the balls without scratching the top of the balls.,,These pool cues can hit the balls without scratching the top.,458955,NO,These pool cues can hit the balls without scratching the top.,38,372106,2024-05-27T06:58:31.527729Z,2024-05-27T06:58:31.527776Z,2.11,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,1,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The tips are the worst part and one of the sticks wasnt even straight.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tips are the worst part and one of the sticks was not even straight.', 'sentiment': 'negative'}""",4,0,1.902254819869995,https://amazon.com/dp/B08183YH7Q,"""If you are interested in buying a cue stick, dont buy these.

These cue sticks work for cheap ones but arent any good for actual use.

The tips are the worst part and one of the sticks wasnt even straight.

I bought these cue sticks just for a little bit of use just

so I could see how could they are for cheap and these are pretty bad.

Id suggest getting a better kind of cue stick and to only get these if you want to waste money.""","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The tips are the worst part and one of the sticks wasnt even straight.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tips are the worst part and one of the sticks was not even straight.', 'sentiment': 'negative'}",cue tip hardness,The user mentioned that the tips are the worst part and one of the sticks was not even straight.,,One of the sticks was not even straight and the tips are the worst part.,458954,NO,One of the sticks was not even straight and the tips are the worst part.,38,372105,2024-05-27T06:58:28.115421Z,2024-05-27T06:58:28.115474Z,2.149,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'When they varnished the stick they varnished the tip as well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the cue stick was also varnished, which could affect its hardness.', 'sentiment': 'negative'}""",3,0,1.946774959564209,https://amazon.com/dp/B08183YH7Q,"""Im returning them.

"", ""BEST USE:  Children under 4 tall playing on a cheap 7 table (not flat/level)"", Issues, - Not adequate for an adult to use in tight areas, - Very light weight and narrow diameter for small hands, - Warped.  

Both pool cues were warped.  

One by an eight of an inch near the tip, - When they varnished the stick they varnished the tip as well.  

Maybe it could be sanded so it could take chalk.","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'When they varnished the stick they varnished the tip as well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tip of the cue stick was also varnished, which could affect its hardness.', 'sentiment': 'negative'}",cue tip hardness,"The user mentioned that the tip of the cue stick was also varnished, which could affect its hardness.",,"The tip of my cue stick is varnished, which could affect its hardness.",458953,NO,"The tip of my cue stick is varnished, which could affect its hardness.",38,372104,2024-05-27T06:58:24.563661Z,2024-05-27T06:58:24.563711Z,2.865,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The tips had to be reshaped properly to make them usable and one of them had to be glued back on.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tips of the billiard-cue-sticks had to be reshaped properly to make them usable and one of them had to be glued back on.', 'sentiment': 'negative'}""",2,0,2.375292778015137,https://amazon.com/dp/B08183YH7Q,"The tips had to be reshaped properly to make them usable and one of them had to be glued back on.  

They are described as 58 inches long, standing next to other 58"" cue sticks they are 1 inch short.

Although the product description states good for professionals and beginners I honestly cannot imagine any semi-professional or slightly experienced user playing with them.  

Are they good for children who never played?

Yep, they are fine for that so they rate better than 1 star.  

🙄","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The tips had to be reshaped properly to make them usable and one of them had to be glued back on.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tips of the billiard-cue-sticks had to be reshaped properly to make them usable and one of them had to be glued back on.', 'sentiment': 'negative'}",cue tip hardness,The user mentioned that the tips of the billiard-cue-sticks had to be reshaped properly to make them usable and one of them had to be glued back on.,,I had to reshape the tips of the billiard-cue-sticks properly to make them usable and glue one of them back on.,458952,YES,I had to reshape the tips of the billiard-cue-sticks properly to make them usable and glue one of them back on.,38,372103,2024-05-27T06:58:18.203378Z,2024-05-27T06:58:18.203427Z,2.095,YES
b54863b8-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The 13-millimeter tip works well for creating precise strokes', 'rephrased_it(without experience & observation)': 'The user mentioned that the 13-millimeter tip of the cue stick works well for creating precise strokes.', 'sentiment': 'positive'}""",1,0,1.902778387069702,https://amazon.com/dp/B08183YH7Q,"As someone who is just starting out in the game of pool, I was searching for a set of cues that would be both reasonable and of high quality, and I found just what I was looking for in these. The structure of the cues, which is made of hardwood Canadian maple, is not only long-lasting but also gives them outstanding balance and stability. The 13-millimeter tip works well for creating precise strokes, and the 58-inch length is just right for players of varying heights. In addition, the weight of 18 ounces is exactly appropriate, making it easy to use and providing a pleasant grip. In addition, I thought the cues looked great, both in their packing and in their appearance. They are sold as a pair, each of which is housed in a chic and sturdy carrying case before being sent to the customer. These cues have a design that is both elegant and sophisticated, making them an excellent option for play that is either recreational or competitive.","{'feature': 'cue tip hardness of billiard-cue-sticks', 'actual_sentence_extracted': 'The 13-millimeter tip works well for creating precise strokes', 'rephrased_it(without experience & observation)': 'The user mentioned that the 13-millimeter tip of the cue stick works well for creating precise strokes.', 'sentiment': 'positive'}",cue tip hardness,The user mentioned that the 13-millimeter tip of the cue stick works well for creating precise strokes.,,I find that the 13-millimeter tip of the cue stick works well for creating precise strokes.,458951,NO,I find that the 13-millimeter tip of the cue stick works well for creating precise strokes.,38,372102,2024-05-27T06:58:14.710791Z,2024-05-27T06:58:14.710841Z,2.483,YES
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,6,5,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Problem solved. Build confidence, contribute to a growing sport', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight distribution of the billiard-cue-sticks solved the problem of maintaining one foot on the floor at all times while playing pool, and it helped build confidence and contribute to a growing sport.', 'sentiment': 'positive'}""",5,0,2.310196161270142,https://amazon.com/dp/B07L5QFTBD,"""And by little ones, I dont mean kids. Im the vice commissioner of MPPT (Midgets Play Pool Too) and can say with unfettered confidence that these little sticks make a big difference. Our league uses a one foot rule which requires that any player must maintain one foot on the floor at all times. Its virtually impossible to do this with the combination of a long stick and a shorter player. Problem solved. Build confidence, contribute to a growing sport. Was also glad to hear that a portion of each purchase is donated to the Heavens Gate non profit. Definite recommend.""","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'Problem solved. Build confidence, contribute to a growing sport', 'rephrased_it(without experience & observation)': 'The user mentioned that the weight distribution of the billiard-cue-sticks solved the problem of maintaining one foot on the floor at all times while playing pool, and it helped build confidence and contribute to a growing sport.', 'sentiment': 'positive'}",weight distribution,"The user mentioned that the weight distribution of the billiard-cue-sticks solved the problem of maintaining one foot on the floor at all times while playing pool, and it helped build confidence and contribute to a growing sport.",,"The weight distribution of the billiard-cue-sticks solved the problem of maintaining one foot on the floor while playing pool, and it helped build confidence and contribute to a growing sport.",458950,YES,"The weight distribution of the billiard-cue-sticks solved the problem of maintaining one foot on the floor while playing pool, and it helped build confidence and contribute to a growing sport.",38,372101,2024-05-27T06:58:10.929577Z,2024-05-27T06:58:10.929630Z,2.471,OTHER
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,2,5,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'They were perfect for tight spaces , difficult shots, and adults with short arms.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cues were perfect for tight spaces, difficult shots, and adults with short arms.', 'sentiment': 'positive'}""",4,0,2.01161003112793,https://amazon.com/dp/B07L5QFTBD,"We just inherited a pool table and other equipment with our new home.  

In anticipation of our grandchildren’s arrival for the Thanksgiving weekend, I purchased these cues.  

They were perfect for an eight and ten year old, and also perfect for tight spaces , difficult shots, and adults with short arms.  

Highly recommend.","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'They were perfect for tight spaces , difficult shots, and adults with short arms.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cues were perfect for tight spaces, difficult shots, and adults with short arms.', 'sentiment': 'positive'}",weight distribution,"The user mentioned that the cues were perfect for tight spaces, difficult shots, and adults with short arms.",,"The cues are perfect for tight spaces, difficult shots, and adults with short arms.",458949,YES,"The cues are perfect for tight spaces, difficult shots, and adults with short arms.",38,372100,2024-05-27T06:58:07.116834Z,2024-05-27T06:58:07.116885Z,3.329,NO
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'The sticks wobble (see video).', 'rephrased_it(without experience & observation)': 'The user mentioned that the sticks wobble.', 'sentiment': 'negative'}""",3,0,1.49702262878418,https://amazon.com/dp/B07L5QFTBD,"The media could not be loaded.                , 'xa0Admittedly, I expected better when I saw 4.5 stars.  

The sticks wobble (see video).  

The finished isn’t entirely smooth.  

The packaging was horrible - the box is a foot longer than the stick (see pic) and no packing material.  

They’re bouncing around inside the box in transit., 2 stars since they’re usable.  

Not great and by some miracle the tips weren’t broken in shipment.","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'The sticks wobble (see video).', 'rephrased_it(without experience & observation)': 'The user mentioned that the sticks wobble.', 'sentiment': 'negative'}",weight distribution,The user mentioned that the sticks wobble.,,The sticks wobble.,458948,NO,The sticks wobble.,38,372099,2024-05-27T06:58:02.358078Z,2024-05-27T06:58:02.358127Z,2.364,OTHER
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,2,4,"""{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'These sticks were perfect for them.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sticks were perfect for the kids.', 'sentiment': 'positive'}""",2,0,1.687639951705933,https://amazon.com/dp/B07L5QFTBD,"I bought a small pool table this past Christmas.

I wanted it for my grandchildren to play.

I enjoy teaching them games they can take through life.

Games like Darts, pool, Chess etc.

These sticks were perfect for them.

They really enjoy the game of 8 ball.

So If you have kids and a pool table.

Buy a set.","{'feature': 'weight distribution of billiard-cue-sticks', 'actual_sentence_extracted': 'These sticks were perfect for them.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sticks were perfect for the kids.', 'sentiment': 'positive'}",weight distribution,The user mentioned that the sticks were perfect for the kids.,,The sticks were perfect for us kids.,458947,NO,The sticks were perfect for us kids.,38,372098,2024-05-27T06:57:58.197082Z,2024-05-27T06:57:58.197132Z,3.868,OTHER
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,6,5,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'Problem solved. Build confidence, contribute to a growing sport.', 'rephrased_it(without experience & observation)': 'The user mentioned that the grip comfort of the billiard-cue-sticks has been solved and it has helped to build confidence and contribute to a growing sport.', 'sentiment': 'positive'}""",5,0,2.086707592010498,https://amazon.com/dp/B07L5QFTBD,"""And by little ones, I dont mean kids. Im the vice commissioner of MPPT (Midgets Play Pool Too) and can say with unfettered confidence that these little sticks make a big difference. Our league uses a one foot rule which requires that any player must maintain one foot on the floor at all times. Its virtually impossible to do this with the combination of a long stick and a shorter player. Problem solved. Build confidence, contribute to a growing sport. Was also glad to hear that a portion of each purchase is donated to the Heavens Gate non profit. Definite recommend.""","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'Problem solved. Build confidence, contribute to a growing sport.', 'rephrased_it(without experience & observation)': 'The user mentioned that the grip comfort of the billiard-cue-sticks has been solved and it has helped to build confidence and contribute to a growing sport.', 'sentiment': 'positive'}",grip comfort,The user mentioned that the grip comfort of the billiard-cue-sticks has been solved and it has helped to build confidence and contribute to a growing sport.,,"The grip comfort of our billiard-cue-sticks has been solved, which has helped build confidence and contribute to a growing sport.",458946,NO,"The grip comfort of our billiard-cue-sticks has been solved, which has helped build confidence and contribute to a growing sport.",38,372097,2024-05-27T06:57:51.894553Z,2024-05-27T06:57:51.894602Z,5.239,YES
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,2,4,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'These sticks were perfect for them.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sticks were perfect for their grandchildren.', 'sentiment': 'positive'}""",4,0,1.551740407943726,https://amazon.com/dp/B07L5QFTBD,"I bought a small pool table this past Christmas.

I wanted it for my grandchildren to play.

I enjoy teaching them games they can take through life.

Games like Darts, pool, Chess etc.

These sticks were perfect for them.

They really enjoy the game of 8 ball.

So If you have kids and a pool table.

Buy a set.","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'These sticks were perfect for them.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sticks were perfect for their grandchildren.', 'sentiment': 'positive'}",grip comfort,The user mentioned that the sticks were perfect for their grandchildren.,,The sticks were perfect for our grandchildren.,458945,NO,The sticks were perfect for our grandchildren.,38,372096,2024-05-27T06:57:37.240223Z,2024-05-27T06:57:37.240274Z,2.199,OTHER
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'The finished isn’t entirely smooth.', 'rephrased_it(without experience & observation)': 'The user mentioned that the grip of the billiard-cue-stick is not entirely smooth.', 'sentiment': 'negative'}""",3,0,1.704221725463867,https://amazon.com/dp/B07L5QFTBD,"The media could not be loaded.                , 'xa0Admittedly, I expected better when I saw 4.5 stars.  

The sticks wobble (see video).  

The finished isn’t entirely smooth.  

The packaging was horrible - the box is a foot longer than the stick (see pic) and no packing material.  

They’re bouncing around inside the box in transit., 2 stars since they’re usable.  

Not great and by some miracle the tips weren’t broken in shipment.","{'feature': 'grip comfort of billiard-cue-sticks', 'actual_sentence_extracted': 'The finished isn’t entirely smooth.', 'rephrased_it(without experience & observation)': 'The user mentioned that the grip of the billiard-cue-stick is not entirely smooth.', 'sentiment': 'negative'}",grip comfort,The user mentioned that the grip of the billiard-cue-stick is not entirely smooth.,,The grip of my billiard-cue-stick is not entirely smooth.,458944,NO,The grip of my billiard-cue-stick is not entirely smooth.,38,372095,2024-05-27T06:57:33.609355Z,2024-05-27T06:57:33.609407Z,2.383,YES
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,6,5,"""{'feature': 'durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Problem solved. Build confidence, contribute to a growing sport', 'rephrased_it(without experience & observation)': 'The user mentioned that the stick solved the problem and built confidence, contributing to a growing sport.', 'sentiment': 'positive'}""",5,0,1.775453567504883,https://amazon.com/dp/B07L5QFTBD,"""And by little ones, I dont mean kids. Im the vice commissioner of MPPT (Midgets Play Pool Too) and can say with unfettered confidence that these little sticks make a big difference. Our league uses a one foot rule which requires that any player must maintain one foot on the floor at all times. Its virtually impossible to do this with the combination of a long stick and a shorter player. Problem solved. Build confidence, contribute to a growing sport. Was also glad to hear that a portion of each purchase is donated to the Heavens Gate non profit. Definite recommend.""","{'feature': 'durability of billiard-cue-sticks', 'actual_sentence_extracted': 'Problem solved. Build confidence, contribute to a growing sport', 'rephrased_it(without experience & observation)': 'The user mentioned that the stick solved the problem and built confidence, contributing to a growing sport.', 'sentiment': 'positive'}",finish durability,"The user mentioned that the stick solved the problem and built confidence, contributing to a growing sport.",,"Using the stick solved my problem and built my confidence, contributing to the growth of the sport.",458942,YES,"Using the stick solved my problem and built my confidence, contributing to the growth of the sport.",38,372093,2024-05-27T06:57:15.827709Z,2024-05-27T06:57:15.827758Z,3.186,OTHER
3ad0d989-8cba-11ed-a7ba-930ee103a0a2,2,4,"""{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'These sticks were perfect for them.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue sticks were perfect for their grandchildren to play.', 'sentiment': 'positive'}""",3,0,1.75961709022522,https://amazon.com/dp/B07L5QFTBD,"I bought a small pool table this past Christmas.

I wanted it for my grandchildren to play.

I enjoy teaching them games they can take through life.

Games like Darts, pool, Chess etc.

These sticks were perfect for them.

They really enjoy the game of 8 ball.

So If you have kids and a pool table.

Buy a set.","{'feature': 'finish durability of billiard-cue-sticks', 'actual_sentence_extracted': 'These sticks were perfect for them.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cue sticks were perfect for their grandchildren to play.', 'sentiment': 'positive'}",finish durability,The user mentioned that the cue sticks were perfect for their grandchildren to play.,,The cue sticks are perfect for our grandchildren to play.,458941,NO,The cue sticks are perfect for our grandchildren to play.,38,372092,2024-05-27T06:57:11.327208Z,2024-05-27T06:57:11.327261Z,2.112,NO
